,teamName,teamId,win,gameNumber,duration,isTiebreaker,isPlayoff,kills,deaths,assists,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
56,Fnatic,Red,TRUE,28,2390,FALSE,FALSE,17,3,43,1159664,563403,515657,80599,68329,38124,25684,4518,54513,15,94793,85932,28518,379,83,108296,41796,64692,1806,79176,74358,1245,287,151,68,1761,87,48,0,160,84,35.4,25.6,2361.9,1809.3,1830.9,1164.8,1959,2188.9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,11,3,2,3,0
57,H2K,Blue,FALSE,29,1952,FALSE,FALSE,1,9,3,860647,295601,373340,191702,40015,22279,16661,1074,18843,9,52736,17298,3840,241,51,78012,32180,45027,802,50594,54333,991,134,111,0,1943,72,46,0,135,49,33.8,26.6,2173.5,1839.5,1688.6,1216.8,2301.1,1587,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1
58,G2 Esports,Red,TRUE,29,1952,FALSE,FALSE,9,1,27,1288386,507122,446697,334563,55396,30284,24307,802,49078,14,73316,74419,28828,312,86,82568,26127,50365,6074,69189,61545,1132,251,143,60,2288,82,42,0,126,67,37,30.8,2278.7,1970.3,1922.7,1307.8,2088.4,1686.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,3,2,2,0
59,Misfits Gaming,Blue,FALSE,30,3149,FALSE,FALSE,14,10,28,1719825,671361,837262,211199,109031,54915,45070,9044,50177,12,226570,80835,17339,549,109,168704,76492,87535,4675,97363,91798,1692,339,193,32,4827,89,63,0,226,107,31.4,29.9,2070.3,2039.2,1751.1,1362.1,2578,1544.9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,0,1,4,1
60,Splyce,Red,TRUE,30,3149,FALSE,FALSE,10,14,24,1507565,898511,561559,47489,128475,73413,49617,5443,56367,12,160647,75818,20464,472,114,141405,58257,73329,9813,90825,81083,1469,271,209,15,2951,90,78,0,242,82,29.1,26.5,2030.2,1911.4,1456.8,1272.1,2128,1726.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7,1,2,1,0
61,H2K,Blue,FALSE,31,2042,FALSE,FALSE,0,8,0,1098634,320502,457238,320891,22428,9340,11849,1234,20620,13,63928,41424,4346,320,48,76880,25908,46645,4324,55205,57680,1049,228,167,4,3094,76,49,0,168,55,33.1,29.4,2084.6,1899.5,1660,1274.4,1041.9,1493,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,1,1,1
62,Splyce,Red,TRUE,31,2042,FALSE,FALSE,8,0,16,1025064,326420,505554,193088,46222,20833,21062,4324,20531,16,49608,44045,22771,339,58,47071,12315,33519,1234,62170,58433,1081,200,146,0,1193,80,52,0,147,82,34,27.8,2269.5,1904.6,1806.7,1325.6,868.2,1408,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,7,1,0,3,0
63,ROCCAT,Blue,FALSE,32,4135,FALSE,FALSE,6,14,17,2634927,989169,1252608,393145,144216,55951,84199,4064,44930,12,251674,96777,25843,689,205,213254,87548,115018,10684,127385,103050,2206,374,239,52,8196,90,103,0,334,152,38.6,28.7,2380.4,1860.5,1805.2,1272.8,1609.9,1675.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,8,4,2,0
64,Team Vitality,Red,TRUE,32,4135,FALSE,FALSE,14,6,34,3115566,983566,1957156,174841,147294,81479,55129,10683,70140,16,237115,137196,25054,785,133,200111,63675,132368,4064,132329,138993,2290,344,239,27,5292,90,65,0,354,147,35.4,26.9,2142.1,1799.4,1641,1276.5,2079,1607.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,2,1,2,1
65,Giants Gaming,Blue,TRUE,33,2280,FALSE,FALSE,13,8,32,1119168,490343,402917,225902,60206,35407,20533,4260,42622,18,80893,34526,18886,338,67,93997,35053,54168,4772,69457,60908,1228,200,167,9,1606,86,35,0,132,87,32.9,27.9,2288.2,1907.1,1632,1245.3,2428.4,1573.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,6,1,1,0,0
66,Misfits Gaming,Red,FALSE,33,2280,FALSE,FALSE,8,13,24,1328896,336404,784208,208279,67490,30578,32408,4500,27792,9,67829,68426,9995,384,98,93028,39576,49364,4084,72025,66283,1231,287,165,30,3110,85,56,0,220,56,36.5,28.3,2281.4,1897.6,1787.8,1345.6,2284.1,1507.7,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,1,4,1
67,Fnatic,Blue,TRUE,34,2075,FALSE,FALSE,16,11,37,985503,491420,317119,176960,69973,38461,30982,526,48228,10,95852,38057,18478,290,71,101805,35391,65407,1005,65278,56925,1034,183,128,11,1275,83,35,0,158,46,35.3,27.9,2238.2,1893.9,1548.7,1320.7,1993.6,1820.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,8,1,1,0,0
68,Unicorns of Love,Red,FALSE,34,2075,FALSE,FALSE,11,16,22,798460,300167,458789,39501,73882,32743,40129,1005,24067,16,83128,48643,13004,280,77,101574,42023,59023,526,59920,56333,960,172,116,13,1992,77,44,0,139,55,36.7,26.7,2387.8,1815.9,1638.9,1258.1,1525.2,1540,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,6,0,1,1,1
69,G2 Esports,Blue,TRUE,35,3459,FALSE,FALSE,18,17,51,2464360,817129,1424562,222667,180306,99698,70171,10433,67942,19,188262,80324,21264,550,236,190447,79855,100872,9717,107457,95808,1731,283,203,23,4346,90,69,0,240,101,34.7,29.6,1978.1,1926.1,1827.7,1352.5,2299.7,1627.3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,8,1,2,2,0
70,FC Schalke 04,Red,FALSE,35,3459,FALSE,FALSE,17,18,30,1803252,656664,926474,220109,146210,74802,62473,8929,59454,16,237553,92206,23709,614,154,218056,102889,105516,9648,104071,104270,1695,289,177,43,4242,89,66,0,244,92,33.7,28.5,2323.8,1922.7,1846.2,1272.4,2551.6,1749.7,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,9,3,1,4,1
71,Splyce,Blue,FALSE,36,2385,FALSE,FALSE,8,14,11,1157763,748891,371765,37105,64919,47367,17182,369,45574,13,72969,8398,0,329,43,117492,56223,52280,8986,63831,63200,1306,146,125,0,1210,84,45,0,168,45,33.7,27.2,2156.4,1803.5,1503.3,1202.1,2020.1,1743.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
72,Team Vitality,Red,TRUE,36,2385,FALSE,FALSE,14,8,20,1651101,678085,571123,401890,87432,54435,24008,8987,25466,11,69234,160088,64696,408,93,101189,50944,49873,369,82381,82001,1161,309,164,60,2972,88,48,0,167,63,37.6,27.9,2506.4,1904.4,2016.1,1565.2,1626.7,1467.7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,7,3,5,1
73,FC Schalke 04,Blue,TRUE,37,1807,FALSE,FALSE,16,1,32,818149,344049,416861,57233,78049,30250,36621,11173,23778,16,57483,65316,33198,269,87,67386,22286,39119,5974,62856,56038,985,185,89,41,1830,77,43,0,128,55,35,27.7,2257.4,1853.9,1930.7,1297.5,1840.9,1348.9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,3,1,3,0
74,H2K,Red,FALSE,37,1807,FALSE,FALSE,1,16,3,728331,283510,277356,167461,38796,19854,13598,5341,40477,16,81204,15132,3531,269,58,101368,32613,57054,11697,46055,42453,897,140,105,5,4399,70,41,0,158,45,33.2,27,2114.2,1797.2,1696.8,1193.5,2609.7,1635.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1
75,ROCCAT,Blue,TRUE,38,1925,FALSE,FALSE,11,0,26,974154,320045,486908,167195,50048,15666,27889,6489,24335,11,60064,59016,28484,355,87,66691,28491,37310,887,65415,56383,1106,197,113,37,1361,79,52,0,187,59,37.2,28.6,2397.2,1905,2084.1,1268.1,1526.8,1768.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,3,1,2,0
76,Misfits Gaming,Red,FALSE,38,1925,FALSE,FALSE,0,11,0,795972,386933,232338,176698,37365,25435,10815,1111,29645,13,69164,15470,2986,277,87,70720,17817,46184,6714,46891,44565,1021,145,118,4,1959,72,54,0,147,80,34,28.3,2027.6,1896.8,1475.2,1209.8,2088.1,1734,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,1
77,Fnatic,Blue,TRUE,39,1897,FALSE,FALSE,14,4,37,912953,341379,376964,194610,54031,25997,26944,1087,31304,10,107795,52036,25732,264,85,86564,26178,57896,2484,63198,56075,1031,185,127,1,2234,79,32,0,133,49,35.3,28.5,2366.2,2002.6,1872.3,1342.1,2347,1788.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,1,2,0
78,Giants Gaming,Red,FALSE,39,1897,FALSE,FALSE,4,14,5,862164,277186,414902,170072,53801,23019,29294,1484,10547,16,73425,5372,4992,240,102,77812,28960,47762,1087,51514,49100,998,187,156,4,2814,75,30,0,108,53,35.3,27.9,2440.1,1851.3,1780.5,1237.2,1941.5,1758.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0
79,G2 Esports,Blue,TRUE,40,2211,FALSE,FALSE,12,10,36,1241839,364291,623179,254365,101539,52098,44019,5419,30900,12,69479,71956,29947,356,90,100978,53883,45471,1620,76062,66408,1197,219,145,16,2799,83,49,0,161,92,34.3,28.9,2121.8,1850.7,1860.9,1382.9,2768.6,1711.7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,1,2,2,1
80,Unicorns of Love,Red,FALSE,40,2211,FALSE,FALSE,10,12,22,1150454,606588,237692,306169,68969,51784,15386,1794,73026,13,93683,32844,5583,353,79,133724,56079,72046,5595,60377,57720,1072,188,142,6,1209,80,54,0,189,65,33,26,2219.8,1858.3,1810.6,1194.4,2962.8,2093.4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,0,0,2,0
81,Giants Gaming,Blue,FALSE,41,1629,FALSE,FALSE,1,8,2,875042,234483,309906,330651,23124,9135,12215,1770,14990,10,40693,6738,3788,227,30,55474,16920,34145,4405,43174,41133,773,143,114,1,1917,67,30,0,139,34,34.6,21.6,2334.4,1719.1,1661,1248.5,1304.2,1547.9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
82,Splyce,Red,TRUE,41,1629,FALSE,FALSE,8,1,12,663245,247440,369280,46522,37396,14887,18099,4405,28737,9,46741,71857,30889,241,45,53379,12655,35952,4770,55332,48883,867,180,110,27,2163,72,41,0,110,72,39.6,27.7,2494.8,1950.1,1863.3,1409,1104.6,1620.6,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,11,3,1,3,1
83,ROCCAT,Blue,FALSE,42,2164,FALSE,FALSE,10,17,21,1149811,340524,448134,361147,70645,29990,36042,4611,24788,12,125454,41428,13370,317,105,118435,49179,66449,2805,62751,60533,1043,231,142,30,1989,77,56,0,157,53,35,27.4,2132.6,1841.2,1647.8,1294.4,1719.8,1819.4,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,5,0,1,1,0
84,H2K,Red,TRUE,42,2164,FALSE,FALSE,17,10,57,1078104,340258,548439,189404,90220,44327,43084,2806,54757,18,90595,62932,18459,299,116,103284,35560,62368,5350,68714,61008,1004,199,137,17,2688,82,45,0,139,64,32.1,25.2,2164.2,1857.7,1709.2,1323.6,1635.2,1632.9,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,7,1,1,1,1
85,Misfits Gaming,Blue,TRUE,43,2064,FALSE,FALSE,11,4,31,1167965,390803,419998,357159,65760,39655,22939,3159,21492,10,126688,65486,19224,317,114,80129,30969,48438,720,65347,56705,1104,230,143,21,3501,82,52,0,184,68,35.5,28.6,2334.7,1925.4,1859.4,1334.5,1382.4,1598,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,1,1,2,1
86,Unicorns of Love,Red,FALSE,43,2064,FALSE,FALSE,4,11,9,726203,338498,366767,20934,48352,26868,20482,997,32950,14,67951,10266,2196,313,89,86123,42644,39857,3617,52188,50925,999,182,143,5,2212,75,43,0,162,72,32.5,26,2184.2,1864.6,1460,1227.6,2069,1863.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0
87,G2 Esports,Blue,TRUE,44,2041,FALSE,FALSE,11,0,35,1217922,370514,505652,341750,67046,36563,27942,2538,52386,14,91752,60644,34368,314,59,97205,30877,62765,3556,66344,61393,1070,171,132,10,1811,80,44,0,162,75,36.5,27.5,2346.9,1886.2,1706.1,1216.1,2084.8,1827.6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,11,3,1,2,0
88,Team Vitality,Red,FALSE,44,2041,FALSE,FALSE,0,11,0,1003267,312853,514610,175802,67026,26683,36782,3556,18668,8,64893,22191,4446,299,183,94697,38855,53300,2538,51503,49875,1043,192,132,12,3610,75,39,0,155,63,36.3,27.1,2253.1,1844.8,1578,1222.2,2069.2,1401.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,2,0
89,FC Schalke 04,Blue,FALSE,45,1957,FALSE,FALSE,5,10,14,851520,301347,419105,131064,49348,21971,26444,930,23048,15,87944,37984,9846,265,69,93116,47600,44012,1499,54808,51400,1010,190,108,31,2070,74,43,0,132,45,34.4,26.4,2183.6,1913.6,1794.6,1398.2,2261.2,1930.1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4,0,0,2,1
90,Fnatic,Red,TRUE,45,1957,FALSE,FALSE,10,5,21,1046635,361129,531076,154423,69068,44513,23053,1499,37343,12,59288,56211,25408,285,57,81471,25460,55077,930,66492,57449,1084,184,124,18,2045,80,38,0,127,64,36.8,27.1,2218.1,1836.1,1737.7,1462.6,1917.9,2104.4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,9,1,1,2,0
91,Unicorns of Love,Blue,TRUE,46,2009,FALSE,FALSE,22,11,62,1010852,298917,508832,203097,100473,50282,42884,7305,23146,12,75339,71853,27881,311,124,89717,44460,42875,2379,67730,59261,870,186,104,28,2069,79,39,0,165,44,35,22.4,2202.6,1665.7,1868.3,1328,1272.7,1490.3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,2,1,4,0
92,Giants Gaming,Red,FALSE,46,2009,FALSE,FALSE,11,22,28,793337,374723,230179,188430,59892,40973,16538,2379,44182,11,85195,20704,9159,259,68,120988,51896,61784,7303,54308,55210,929,155,110,26,1169,73,37,0,122,57,34.1,25.4,2209,1627.2,1692,1189.4,1936.2,1926,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,0,0,1
93,Team Vitality,Blue,FALSE,47,1981,FALSE,FALSE,8,10,20,1094318,401313,494389,198613,62019,29031,30784,2200,19933,13,67907,20103,9676,305,97,87502,41215,44510,1775,59484,58856,1024,197,131,10,2656,78,40,0,170,52,34.9,24.4,2203,1659,1736.2,1215.2,1865.3,1746.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,0
94,H2K,Red,TRUE,47,1981,FALSE,FALSE,10,8,34,1102511,429324,340818,332366,64475,39483,23214,1775,26386,9,101704,71789,28306,265,81,97338,33393,61741,2199,62282,56875,910,208,133,23,2107,77,43,0,138,55,33,27,2222.9,1944,1722,1406.5,2111.9,1548.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,3,1
95,FC Schalke 04,Blue,FALSE,48,2261,FALSE,FALSE,2,11,6,957686,487975,279876,189831,52655,35065,15507,2079,46963,16,101770,47167,9921,383,150,122299,58003,60707,3584,59495,54145,1085,219,152,20,3686,78,46,0,203,85,34,29,2149.2,2025.1,1616,1325.6,2537.2,1874.3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,0,1,2,0
96,ROCCAT,Red,TRUE,48,2261,FALSE,FALSE,11,2,31,1075422,476667,418158,180594,86650,52263,31190,3192,22346,13,89364,53821,20600,388,116,79282,38470,39121,1688,65781,58758,1131,205,140,9,2555,82,57,0,201,89,35.7,26.2,2301.3,1838.2,1740.4,1221.3,1759.2,1488.1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,7,1,0,1,1
97,Misfits Gaming,Blue,FALSE,49,2212,FALSE,FALSE,6,14,14,1090047,299671,614641,175730,52258,19662,31537,1056,27639,11,60351,35679,9788,403,100,86742,32305,51797,2636,63843,60950,1147,256,153,33,2070,80,59,0,213,111,36.5,27.9,2209.5,1951.9,1782.9,1368.7,1668,1564.2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,5,0,0,2,1
98,G2 Esports,Red,TRUE,49,2212,FALSE,FALSE,14,6,35,1349718,490247,409529,449937,54414,27564,24209,2637,23018,13,96738,70085,31541,399,87,75134,22562,51512,1056,68468,60970,1117,190,137,13,2068,84,56,0,237,89,35.3,28.3,2245.8,1837.5,1669.3,1255.2,1390.4,1652.3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,2,1,2,0
99,Fnatic,Blue,TRUE,50,2588,FALSE,FALSE,13,7,33,1177233,616988,493844,66398,96741,59964,33162,3612,22394,15,106572,75466,28588,431,130,112034,50381,54591,7058,81950,71008,1324,283,182,40,3498,86,65,0,182,103,33.1,27.9,2318.6,1941.6,2004.9,1310.1,2360.3,1837.9,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,0,2,1
100,Splyce,Red,FALSE,50,2588,FALSE,FALSE,7,13,17,1033120,625780,368073,39265,72822,45844,19916,7059,38582,24,132727,42546,6003,382,164,123385,62287,57483,3612,70019,67675,1188,249,174,6,3265,85,77,0,217,75,30.5,25.4,2357.6,1797.3,1649.7,1219.1,2155.9,1439.3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,0,1,3,0
101,Splyce,Blue,FALSE,51,2737,FALSE,FALSE,17,17,41,1230211,339487,836266,54452,114240,40197,66770,7270,33473,13,135679,15946,4029,425,131,124585,49772,71897,2913,79655,76586,1329,206,165,0,3865,87,53,0,217,104,36.2,26.1,2308.8,1737.1,1702.6,1344,1283.9,1408.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0
102,Unicorns of Love,Red,TRUE,51,2737,FALSE,FALSE,17,17,43,1510034,638809,668197,203022,101332,47802,50616,2913,39383,11,183603,119293,21425,537,104,155584,45927,102383,7270,88283,79300,1339,300,169,48,2884,88,54,0,266,83,37.5,26.9,2238.1,1825,1880.4,1285.3,2293,1593.8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9,1,3,4,1
103,ROCCAT,Blue,FALSE,52,2430,FALSE,FALSE,3,10,7,1003044,513226,455789,34025,67401,40118,26389,891,24464,11,77613,6205,2773,330,59,96390,49754,44389,2242,63390,58625,1286,175,139,0,3244,84,65,0,210,59,32.2,27.1,2090.4,1880.4,1591.3,1225,1894.8,1462.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
104,G2 Esports,Red,TRUE,52,2430,FALSE,FALSE,10,3,25,1493533,576524,546900,370102,73445,47930,23269,2243,49450,10,80388,89895,28213,390,78,110826,45103,64830,891,80687,70591,1401,251,140,55,2131,87,51,0,159,112,34.4,28.9,2192.7,1947.2,1904.2,1335.1,1953.5,1690.7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,4,2,3,1
105,Fnatic,Blue,TRUE,53,2310,FALSE,FALSE,18,7,50,1346613,543490,472409,330706,76618,41545,29958,5113,33496,12,116310,77453,34871,364,147,107356,38394,63246,5710,75845,66700,1126,260,172,17,2599,85,52,0,183,73,33.3,28.3,2373.2,1947.2,2104.8,1397.8,2395.8,1541.4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,1,1,2,0
106,H2K,Red,FALSE,53,2310,FALSE,FALSE,7,18,22,881584,376378,482867,22335,70395,35242,34437,710,21452,8,74641,27438,5521,288,113,101533,44657,51759,5112,60751,58370,1044,230,176,8,2718,79,52,0,159,69,31.6,28.5,2339.7,2019.4,1740.2,1337.1,2478.1,1279,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,0,1,1
107,Team Vitality,Blue,FALSE,54,1754,FALSE,FALSE,8,16,20,738261,315100,255658,167499,51890,34421,15528,1937,11914,11,73840,4421,4421,239,75,78267,34398,40795,3070,47410,45735,859,137,112,0,2006,70,38,0,136,39,32.5,28.1,2259.2,1829.9,1569.4,1283.3,2194.4,1289.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0
108,Giants Gaming,Red,TRUE,54,1754,FALSE,FALSE,16,8,38,722010,259988,424613,37402,61266,32756,25317,3188,32504,12,53013,53289,26086,231,72,83062,36783,44218,2058,61634,53291,890,173,122,19,2288,75,30,0,99,59,35,28.7,2326,1902,1890.1,1344.7,2209.1,1817.9,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,9,2,1,2,0
109,FC Schalke 04,Blue,TRUE,55,2258,FALSE,FALSE,8,5,27,1343461,485645,396441,461372,66703,40026,24951,1723,62669,15,104714,62301,24551,368,111,108551,43805,62861,1882,66146,64700,1072,210,138,25,1574,80,44,0,182,58,33.8,26.6,2163.5,1846.4,1708.9,1257.1,2532.7,1621.4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,9,2,1,1,0
110,Misfits Gaming,Red,FALSE,55,2258,FALSE,FALSE,5,8,15,949514,422024,336495,190990,73033,39808,31340,1880,24009,12,105081,73407,16747,350,112,94506,45997,46781,1723,62769,59195,1036,194,124,19,4337,77,64,0,163,77,33.6,28.1,2126.1,1846.8,1785.9,1310.8,1525.2,1499.4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,7,1,1,3,1
111,Unicorns of Love,Blue,TRUE,56,2954,FALSE,FALSE,15,12,37,1504098,674304,600812,228977,127077,76466,45690,4917,46004,11,165796,103134,24367,483,103,145599,51940,90350,3305,89382,79260,1352,303,194,35,2626,89,52,0,241,86,32.5,27.6,2322.9,1839,1666.3,1199.3,2413.2,1769.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,2,2,3,0
112,ROCCAT,Red,FALSE,56,2954,FALSE,FALSE,12,15,36,1202340,461670,700950,39715,104371,45831,55232,3305,39241,12,130408,53631,11685,458,146,152897,78912,69066,4917,82630,77578,1350,242,179,9,2522,88,70,0,202,105,34.5,25.2,2191.3,1820,1591.4,1201.8,1745.8,1660.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,0,1,2,1
113,H2K,Blue,TRUE,57,3090,FALSE,FALSE,13,18,30,1660083,687343,879937,92799,143313,64099,70840,8369,38729,16,137689,66733,18938,407,97,151773,66819,78559,6391,94059,83976,1593,265,174,22,1912,89,54,0,195,74,33.3,26.6,2201.7,1833.7,1616.6,1236.4,1510.1,1762.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,1,2,0,1
114,Giants Gaming,Red,FALSE,57,3090,FALSE,FALSE,17,13,49,1469813,546163,853181,70465,113894,61167,46331,6392,97182,18,215102,111789,30452,412,97,187604,70811,108420,8370,95605,87638,1332,332,193,75,3645,90,53,0,183,68,35.1,25.9,2203.3,1887.9,1796.7,1393,1332.7,1904.3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,7,2,5,0
115,Splyce,Blue,TRUE,58,2067,FALSE,FALSE,7,6,14,995768,248775,589193,157793,52730,17780,28281,6665,21981,9,80126,62002,23211,356,70,79905,21093,55901,2909,63174,54141,1074,268,143,40,1502,80,49,0,188,82,33.9,27.2,2271.6,1861.2,1777,1380.6,1577.7,1611.1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,1,1,4,1
116,FC Schalke 04,Red,FALSE,58,2067,FALSE,FALSE,6,7,14,1141176,352266,396472,392435,44228,17987,23152,3087,45982,14,72350,31865,10358,387,58,80997,20480,53669,6842,57383,55208,996,155,125,8,1564,74,38,0,202,87,33.1,26.5,2175.5,1870.2,1717.2,1314.9,1599.4,1967.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,2,0,0,0
117,G2 Esports,Blue,FALSE,59,2463,FALSE,FALSE,6,10,13,1747692,497439,747263,502983,61103,29730,29685,1684,32437,11,119477,56090,9640,412,106,110960,45461,60378,5117,76766,72683,1357,252,157,28,2663,81,60,0,189,93,41,28.7,2370.8,1895.5,2024.2,1405.6,2448.5,1842.1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,6,0,1,2,1
118,Fnatic,Red,TRUE,59,2463,FALSE,FALSE,10,6,22,1401977,640191,406711,355069,74248,43790,25336,5119,57802,10,85774,68705,15210,374,72,88225,33744,52796,1684,73778,67950,1291,221,176,1,1622,84,48,0,202,73,37.8,27.4,2340.5,1805.6,1612.3,1383.1,2318.4,1656.6,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,6,1,1,3,0
119,Misfits Gaming,Blue,TRUE,60,2185,FALSE,FALSE,22,8,71,1141861,350520,406273,385063,95551,42321,41711,11513,51488,20,92301,46331,22303,405,125,96440,40162,52356,3919,70121,63866,1038,214,150,15,1799,82,60,0,210,100,33.7,27.6,2174.8,1847,1800.9,1253.9,2124.4,1336.6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,8,2,1,0,1
120,Team Vitality,Red,FALSE,60,2185,FALSE,FALSE,8,22,22,1082904,362721,380485,339694,65354,36903,24579,3865,19527,10,111938,22507,6940,318,78,118888,44992,62431,11460,59990,58500,1055,226,167,6,3195,76,48,0,180,70,30.4,30.1,2106.4,1908.2,1713.5,1280.9,2460.4,1413.3,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3,0,0,2,0
121,ROCCAT,Blue,TRUE,61,1979,FALSE,FALSE,11,4,23,914794,307759,453960,153070,76149,39060,31053,6031,30190,11,67185,58543,30404,302,81,75074,39088,34986,997,64274,57083,1011,210,125,42,1616,78,43,0,144,51,36.5,27.5,2361.8,1853.1,1928.2,1316.4,2038.4,1785.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,3,1,2,0
122,Giants Gaming,Red,FALSE,61,1979,FALSE,FALSE,4,11,10,869321,474588,196397,198333,46575,34918,10563,1091,35683,11,87403,12289,210,193,107,97288,41116,50019,6150,49434,48195,991,141,110,11,3285,75,37,0,99,43,33,26.8,2230,1887.9,1575.6,1248.3,2025.4,2080.6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,1
123,Unicorns of Love,Blue,TRUE,62,2807,FALSE,FALSE,18,16,56,1259917,639634,400458,219819,124510,83963,30777,9766,34405,12,255694,72602,16543,409,217,185208,79170,101421,4615,85342,80720,1198,280,190,30,3663,88,53,0,202,52,36.2,26.1,2393.5,1865.8,1835.1,1204,2143,1741.2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,10,3,2,3,0
