Region ID,Game ID,Hash ID,Blue Team,Red Team,Tiebreaker,Playoff,Promotion,SeriesNumber,SeriesGameNumber
ESPORTSTMNT06,641682,347b8a65c8dd744e,KONGDOO MONSTER,Ever8 Winners,FALSE,FALSE,TRUE,97,1
ESPORTSTMNT06,641689,7d86a373331942bd,KONGDOO MONSTER,Ever8 Winners,FALSE,FALSE,TRUE,97,2
ESPORTSTMNT06,641694,268a83cc89a3aa3b,KONGDOO MONSTER,Ever8 Winners,FALSE,FALSE,TRUE,97,3
ESPORTSTMNT06,651473,f87422ab7d578edb,MVP,Griffin,FALSE,FALSE,TRUE,98,1
ESPORTSTMNT06,651491,1aa037fe0e971829,Griffin,MVP,FALSE,FALSE,TRUE,98,2
ESPORTSTMNT06,651493,c9efe71352df71a5,MVP,Griffin,FALSE,FALSE,TRUE,98,3
ESPORTSTMNT06,651495,a792fe5d77371cc4,MVP,Griffin,FALSE,FALSE,TRUE,98,4
ESPORTSTMNT06,641842,10e6c6c8a3bb9570,MVP,KONGDOO MONSTER,FALSE,FALSE,TRUE,99,1
ESPORTSTMNT06,641857,c9d9951886c0b4b6,MVP,KONGDOO MONSTER,FALSE,FALSE,TRUE,99,2
ESPORTSTMNT06,641858,70ea8e124efb54e2,KONGDOO MONSTER,MVP,FALSE,FALSE,TRUE,99,3
ESPORTSTMNT06,641859,b1fc0f054ba6d5ec,MVP,KONGDOO MONSTER,FALSE,FALSE,TRUE,99,4
ESPORTSTMNT06,641860,a55d40f86714e8df,KONGDOO MONSTER,MVP,FALSE,FALSE,TRUE,99,5
