,teamName,teamId,win,gameNumber,duration,isTiebreaker,isPlayoff,kills,deaths,assists,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
210,KING-ZONE DragonX,Red,FALSE,105,3438,FALSE,FALSE,3,12,4,2100009,736080,1140284,223643,117252,51197,56405,9646,39653,13,132147,36109,12965,633,114,132935,58733,68155,6040,101835,112049,1834,335,241,24,4837,88,78,0,361,147,35.3,26.5,2257.7,1829.3,1746.4,1327.8,1889.2,1669.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,1,1,0
211,KING-ZONE DragonX,Blue,TRUE,106,1748,FALSE,FALSE,6,0,10,1095679,462638,300659,332378,46198,29641,15834,720,37771,8,46435,66216,26080,324,26,65135,27478,37407,247,61099,48335,1012,228,123,48,2029,75,31,0,162,58,37.9,28.4,2434.1,1901.6,2055.8,1390.7,2173.6,1567.9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,2,1,3,0
212,bbq OLIVERS,Red,FALSE,106,1748,FALSE,FALSE,0,6,0,572558,310769,228713,33072,29513,23068,6196,247,15880,9,45007,11853,0,222,40,64964,31778,32463,720,43609,41588,882,138,102,0,1116,67,37,0,127,60,34.1,24.8,2259.7,1872.5,1569.9,1233.1,2319,1813.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,1
213,bbq OLIVERS,Blue,TRUE,107,3733,FALSE,FALSE,8,9,20,1712433,668442,966736,77250,138476,77219,53810,7444,45882,25,289556,134796,22453,751,185,173233,63331,105023,4875,112276,97023,1620,400,227,49,4852,90,70,0,358,182,32.7,28.9,2134.7,2016.6,1681.2,1382.8,2838.1,1779.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,11,5,4,4,1
214,KING-ZONE DragonX,Red,FALSE,107,3733,FALSE,FALSE,9,8,22,2266385,819741,858527,588107,132856,59007,68969,4875,56089,11,277532,67053,9169,605,180,186940,81898,97595,7442,103704,100168,1860,294,220,30,10359,90,91,0,400,165,33.3,28.8,2292.6,1925.9,1762.2,1282.2,2009.9,1667,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,0,1,3,0
215,KONGDOO MONSTER,Blue,FALSE,108,2049,FALSE,FALSE,10,13,26,958086,361531,284972,311577,55711,23996,30120,1592,26493,10,111026,29298,2509,294,93,101646,50468,49270,1903,55527,50535,983,157,123,6,4260,74,55,0,190,63,31.8,28.7,2096.4,1854.7,1645.6,1280.8,2050,1464.6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1
216,KSV,Red,TRUE,108,2049,FALSE,FALSE,13,10,27,972337,267379,505198,199757,77518,45838,29770,1905,25747,8,79187,56569,24916,380,129,90792,28135,61060,1592,66947,61533,1086,222,142,32,3836,80,47,0,176,93,35.3,29.8,2380.1,1976.3,1741.7,1375.9,2516.9,1489.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,1,2,0
217,KSV,Blue,TRUE,109,2231,FALSE,FALSE,13,9,31,1019719,420206,536253,63253,79195,37165,38144,3881,37190,12,116314,83232,26519,410,144,103094,43255,59154,680,75171,65100,1246,256,153,36,3244,84,54,0,191,99,36.1,30.9,2315.2,1914.4,1868.6,1286.5,2246.4,1514.3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,9,1,1,2,1
218,KONGDOO MONSTER,Red,FALSE,109,2231,FALSE,FALSE,9,13,21,896167,313563,399692,182907,68409,39656,28068,682,24502,9,122431,22109,6567,303,132,96317,38664,53768,3881,59395,58575,1107,170,142,0,5009,79,51,0,178,73,35.5,29.7,2175,1968.7,1564.8,1275.9,2192.5,1320.6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,0,2,0
219,ROX Tigers,Blue,FALSE,110,1981,FALSE,FALSE,5,16,10,672492,223958,410918,37613,47778,21494,24988,1291,15910,14,63760,11849,6897,299,70,82035,42829,37299,1902,52979,52286,952,178,131,8,1249,74,47,0,161,65,32.6,26.3,2238.3,1879.5,1761.1,1301.5,1413.5,1754.6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,0
220,SK telecom T1,Red,TRUE,110,1981,FALSE,FALSE,16,5,45,943817,303187,466350,174275,65526,40337,23285,1903,27290,13,92268,73900,18906,309,100,75929,25038,49598,1290,67233,56733,1018,252,143,33,2739,81,35,0,149,68,36.6,27.1,2220.6,1897.1,1748.6,1356.5,1882.8,1489.9,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8,1,2,2,1
221,SK telecom T1,Blue,TRUE,111,1694,FALSE,FALSE,10,2,22,667810,320981,304831,41991,54669,31135,21757,1773,41867,14,50629,80856,26136,208,73,73284,22049,47960,3273,55061,46483,835,175,115,11,2113,72,35,0,106,41,33.4,28.2,2542.7,1964.4,2008.4,1267.6,2614.3,1614.2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,2,1,2,1
222,ROX Tigers,Red,FALSE,111,1694,FALSE,FALSE,2,10,3,793967,179970,311038,302954,37691,17120,17295,3274,12126,14,50550,12036,8039,246,76,70139,33711,34654,1773,43330,40353,792,143,111,6,1420,66,23,0,119,39,28.3,28.4,1904.2,1936.9,1567.9,1272.5,2459.7,1278.2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0
223,KING-ZONE DragonX,Blue,FALSE,112,2682,FALSE,FALSE,9,9,29,1457758,603058,643392,211303,97541,39111,52334,6092,50466,11,168428,95052,10304,491,137,120530,56641,61647,2237,82259,83911,1485,314,200,39,3746,87,44,0,252,146,34.4,29.2,2296.4,1955.7,1714.1,1312.7,2080.4,1400,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,5,0,1,4,1
224,Afreeca Freecs,Red,TRUE,112,2682,FALSE,FALSE,9,9,28,1279157,579149,489258,210745,83303,51481,29582,2239,27069,7,181708,47007,15781,468,215,125364,41810,77460,6092,78424,68145,1424,256,186,4,6416,87,67,0,269,135,37.8,27.5,2398.6,1944.2,1762,1263.1,2183.3,1666.3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,5,1,1,1,0
225,Afreeca Freecs,Blue,FALSE,113,2636,FALSE,FALSE,5,13,9,1354543,384592,754250,215695,65373,26184,37220,1965,26828,11,107485,42806,8323,495,63,115063,39044,70480,5534,75377,76911,1398,267,202,14,3114,86,75,0,272,75,35.8,27.7,2186.7,1877.9,1652.5,1242,2700.1,1509.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,0,1,1,1
226,KING-ZONE DragonX,Red,TRUE,113,2636,FALSE,FALSE,13,5,33,1558430,414350,915697,228382,72600,33189,33875,5534,25736,16,112363,103228,28632,498,110,99234,30893,66373,1965,90071,85488,1472,295,169,28,4470,89,58,0,208,114,36.3,28.3,2281.3,1893.2,1913.7,1306.9,1947.5,1422.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,2,5,0
227,KING-ZONE DragonX,Blue,TRUE,114,2046,FALSE,FALSE,11,5,31,1061654,355783,521758,184111,96244,52563,42956,721,31137,12,82787,82359,26637,398,96,100007,49257,49327,1421,69295,63600,1090,264,133,51,2742,83,54,0,226,83,34.3,27.9,2133.4,1933.9,1721.9,1374.2,2638.4,1635.7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,2,3,1
228,Afreeca Freecs,Red,FALSE,114,2046,FALSE,FALSE,5,11,14,903589,431727,289786,182073,68577,44354,22800,1421,34658,11,134121,11914,1587,343,122,114135,55002,58410,721,53811,50953,1115,155,123,0,4842,76,44,0,180,102,36,27.8,2109.7,1812.3,1566.5,1287.7,2422.4,1680.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0
229,Jin Air GreenWings,Blue,FALSE,115,2517,FALSE,FALSE,6,16,15,1279248,478430,607753,193061,69184,35977,31038,2165,27514,15,120563,38104,8241,385,113,107733,36101,68313,3314,71217,69725,1226,272,191,9,2534,84,43,0,222,84,35.7,29.5,2219.8,1970.2,1747.2,1299.7,2250.9,1118.9,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,5,0,1,1,1
230,kt Rolster,Red,TRUE,115,2517,FALSE,FALSE,16,6,54,1180124,448716,690705,40697,84225,32252,48653,3314,30534,13,114475,89081,27157,463,164,95317,39807,52341,3164,84058,77440,1262,265,179,22,4911,88,55,0,240,104,34.4,28.2,2434.5,1986.4,1967.9,1269.2,1857.3,1322.9,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,11,3,2,4,0
231,kt Rolster,Blue,FALSE,116,2539,FALSE,FALSE,9,11,20,1363424,461697,551136,350587,83604,44278,34832,4492,41431,14,102852,24164,9902,413,122,125309,40717,78361,6226,70415,68760,1320,202,148,8,4304,82,56,0,178,99,37.7,28,2349.7,1802.8,1701.2,1275.7,2556.6,1827.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,0
232,Jin Air GreenWings,Red,TRUE,116,2539,FALSE,FALSE,11,9,30,1724301,452422,918619,353254,96953,36744,53978,6226,59244,16,109495,85842,24391,400,71,115598,48044,63058,4491,83968,72633,1317,302,181,34,3907,87,43,0,223,61,35.7,28.7,2439.5,1857.8,1916.7,1332.5,2495.2,1597.6,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,2,4,0
233,Jin Air GreenWings,Blue,FALSE,117,1936,FALSE,FALSE,1,11,1,893856,292257,420280,181315,38034,18944,17938,1148,25845,10,80835,26505,8680,287,95,81557,42747,37021,1786,50838,47210,1010,179,136,9,2064,73,34,0,180,62,34,27.6,2188.5,1849.2,1735.5,1290.9,2455.4,1691.9,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,0,1,1
234,kt Rolster,Red,TRUE,117,1936,FALSE,FALSE,11,1,25,942824,456299,295060,191463,59059,40795,16474,1787,23420,9,64465,84105,25403,357,123,70810,23719,45938,1148,63255,56733,991,210,127,22,2819,81,54,0,183,82,33.9,25.6,2430.7,1748.5,1994.5,1178.3,1688.6,1686.7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,9,1,2,3,0
235,MVP,Blue,TRUE,118,2106,FALSE,FALSE,7,0,12,1051302,349154,643232,58912,53188,23336,26919,2930,50106,10,71711,96460,29539,393,40,82824,27133,53032,2654,72789,68316,1154,263,155,31,2985,82,30,0,143,75,38.7,28.5,2366.6,1964.8,1958.1,1453.1,2679.5,1578,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,2,4,1
236,bbq OLIVERS,Red,FALSE,118,2106,FALSE,FALSE,0,7,0,808186,303363,454979,49838,48808,22823,23327,2655,17065,13,70203,8522,1741,305,40,74575,25487,46155,2929,57435,55333,1172,182,153,0,2711,78,45,0,190,53,37.5,26.9,2245.6,1921.9,1723.4,1336.7,2116.1,1562.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
237,bbq OLIVERS,Blue,FALSE,119,2368,FALSE,FALSE,7,9,20,1049215,461584,389124,198506,83540,49070,33148,1319,19144,11,150203,16822,2479,338,148,110645,52404,49773,8466,63733,62425,1188,221,180,0,5043,83,63,0,210,50,33.2,28,2221,1934.1,1601.5,1304.6,2247.3,1379.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,1
238,MVP,Red,TRUE,119,2368,FALSE,FALSE,9,7,29,1117885,532644,509050,76186,90456,50371,31616,8466,43570,15,142173,114633,30580,411,180,120110,51499,67292,1318,78738,71008,1181,282,169,21,2837,86,45,0,157,104,33.3,25.7,2416.1,1918.6,1941.6,1316.7,2265.9,1636.4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,2,2,5,0
239,Afreeca Freecs,Blue,TRUE,120,2384,FALSE,FALSE,10,5,35,1272084,421745,505941,344393,73647,41319,31194,1130,23591,11,156683,74310,20683,471,170,100681,41796,56581,2299,75254,68605,1304,237,160,10,5675,85,67,0,256,124,35.6,28.6,2393.1,1895.1,1879.8,1257.3,2381.7,1154.7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8,1,2,2,1
240,KSV,Red,FALSE,120,2384,FALSE,FALSE,5,10,13,1305105,556409,409014,339679,70719,37392,31023,2300,20305,10,108858,8643,5907,480,125,95301,44656,49514,1130,66001,60450,1307,246,186,15,4962,83,64,0,228,133,33.9,28.3,2182.8,1901.2,1550.3,1325.9,2438.4,1288.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0
241,KSV,Blue,FALSE,121,1930,FALSE,FALSE,1,10,2,817613,375136,289004,153468,28570,17027,9780,1758,12800,11,54384,9600,2939,328,64,55429,28640,26149,638,50330,49025,1017,162,117,3,1194,73,57,0,180,74,32.4,27.8,2044.4,1786.4,1581.8,1245.6,1750.9,1138.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
242,Afreeca Freecs,Red,TRUE,121,1930,FALSE,FALSE,10,1,24,1190278,528061,317750,344462,39302,26942,11719,638,17013,9,63468,87764,27497,377,104,62369,20995,39610,1758,69122,64140,1074,276,143,49,2614,81,68,0,196,99,35.9,28.5,2424.6,1929.6,2110.7,1404.9,1614.8,1262.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,4,1
243,kt Rolster,Blue,FALSE,122,1839,FALSE,FALSE,3,9,8,846967,285551,385515,175897,41871,19605,22106,158,10988,7,40475,8084,46,237,62,60471,30118,28095,2252,48242,45910,993,177,142,1,2006,73,40,0,129,59,36.5,28.7,2286.2,1908.1,1588,1265.6,1119.9,1432.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
244,ROX Tigers,Red,TRUE,122,1839,FALSE,FALSE,9,3,14,1059068,335088,367784,356195,42231,28652,11324,2254,21426,8,58532,66228,24262,330,84,68591,23213,45217,158,60916,57150,988,212,127,12,1932,77,47,0,172,60,38.2,29.3,2399.1,1955.8,1917.8,1384.7,1522.6,1454.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,1,4,1
245,ROX Tigers,Blue,TRUE,123,1768,FALSE,FALSE,15,5,35,1051403,433304,287054,331040,63426,33724,28280,1420,15251,14,64296,47209,25342,293,109,68713,27318,38451,2939,60801,50045,942,178,116,25,2738,79,41,0,154,61,32.3,28,2449,1933.9,2056.7,1251.8,2048.2,1501.9,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,11,3,1,1,0
246,kt Rolster,Red,FALSE,123,1768,FALSE,FALSE,5,15,11,755034,304643,267115,183272,46321,23816,19563,2940,21809,11,76786,14172,1629,214,116,91567,35660,54484,1420,46103,43403,891,145,110,0,2445,69,35,0,134,50,31,29.6,2026.4,1907.6,1588.1,1358,3131.4,1481.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0
247,Jin Air GreenWings,Blue,FALSE,124,3059,FALSE,FALSE,11,18,23,1501928,523361,760470,218094,98451,46576,50626,1246,42935,11,176718,76086,19014,522,145,131399,63724,61558,6112,88810,80550,1408,320,225,20,7034,88,46,0,241,103,35.2,27.2,2402,1929.5,1846.4,1237.1,1614.6,1394,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,8,3,1,3,0
248,bbq OLIVERS,Red,TRUE,124,3059,FALSE,FALSE,18,11,46,1439757,674373,557386,207995,93615,56987,30512,6114,26058,19,204579,71046,17760,476,175,128671,50933,76489,1246,92331,85530,1515,241,175,4,3364,88,60,0,244,95,34.3,29.5,2106.6,2014.6,1492.3,1391.9,1731.7,1154.2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,10,1,2,1,1
249,bbq OLIVERS,Blue,TRUE,125,3619,FALSE,FALSE,21,9,61,1796947,714547,849754,232639,142228,70731,55450,16043,79327,19,304882,134291,30475,573,230,207330,66166,133099,8058,109962,110198,1513,342,223,38,4417,90,79,0,270,129,32.7,24.9,2270.1,1934,1599.6,1288.5,2412.8,1932.5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,10,4,3,4,0
250,Jin Air GreenWings,Red,FALSE,125,3619,FALSE,FALSE,9,21,22,2095832,722182,1168059,205583,166697,60366,98896,7428,39281,11,241158,45947,7304,644,162,177478,74466,86324,16683,99572,94215,1755,313,213,21,3940,90,56,0,335,105,34.2,28.7,2223.8,1888.6,1821.4,1266.4,2207,1813,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,5,0,1,2,1
251,KING-ZONE DragonX,Blue,TRUE,126,2341,FALSE,FALSE,14,8,43,1228678,369252,606839,252582,92338,38597,38592,15144,32833,10,157600,68196,21985,461,92,121740,42961,77182,1595,77424,69783,1211,305,183,31,2649,86,48,0,253,74,32.7,26.4,2176.4,1930.3,1591.5,1273.6,1873.8,1502.9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,9,1,2,1,1
252,MVP,Red,FALSE,126,2341,FALSE,FALSE,8,14,16,1063963,407567,481983,174408,76113,37668,36504,1936,51144,10,141080,40786,8147,325,105,121547,41428,64630,15487,64374,61408,1120,219,168,4,5790,82,47,0,155,105,33.9,25.2,2146.9,1820.3,1780,1420.2,2147.1,1296.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,0,0,4,0
253,MVP,Blue,FALSE,127,1532,FALSE,FALSE,3,25,6,617177,178763,282451,155959,52243,21949,26744,3546,15536,11,59141,4077,24,169,116,88889,35815,51869,1204,40181,38583,731,127,96,4,1863,62,21,0,103,33,32.5,27,2159.5,1829.3,1722.3,1289.1,3173.5,1786.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
254,KING-ZONE DragonX,Red,TRUE,127,1532,FALSE,FALSE,25,3,57,569238,217936,312275,39021,73669,34286,38177,1204,20844,12,73508,60639,23556,203,104,73960,23621,46790,3544,56475,48985,756,161,98,19,2111,72,28,0,109,32,33.6,26.3,2551,1953.2,2193.3,1326.4,3034,1363.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,2,1,2,1
255,Afreeca Freecs,Blue,TRUE,128,2159,FALSE,FALSE,13,0,44,1066386,432636,456266,177482,62579,30587,31255,734,41232,17,93960,66294,22693,389,102,69276,31194,35380,2697,70049,67700,1107,260,176,29,3032,85,58,0,218,85,36.8,27.2,2290.9,1961.9,1772.6,1285.3,1558.6,1901.7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,8,1,2,2,0
256,SK telecom T1,Red,FALSE,128,2159,FALSE,FALSE,0,13,0,1045257,468038,371102,206115,39644,26552,11389,1698,20747,8,103385,30463,1732,346,88,82792,32554,49501,734,58146,56658,1208,233,163,4,3776,76,43,0,184,88,39.4,29.7,2324.3,1974,1703.3,1337.5,1528.2,1290.9,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,0,2,1
257,SK telecom T1,Blue,TRUE,129,2643,FALSE,FALSE,13,4,40,1399455,484659,707498,207294,86544,55251,28125,3166,41456,12,206771,83760,25185,545,160,125138,65131,59463,542,84236,76500,1509,294,188,24,4083,86,61,0,254,154,38.9,29.5,2281.3,1989.6,1816.9,1352,1789.7,1556.3,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,9,2,1,3,1
258,Afreeca Freecs,Red,FALSE,129,2643,FALSE,FALSE,4,13,12,1398148,559039,503344,335759,85258,58850,25862,542,32125,15,135364,10980,2853,519,143,110458,58311,48980,3166,71459,69133,1405,243,192,1,7136,83,80,0,295,128,36,28.1,2281.3,1950.5,1785.9,1272.6,1618.2,1548,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,0,1,0
259,Afreeca Freecs,Blue,TRUE,130,2340,FALSE,FALSE,13,5,42,1155325,496181,468469,190669,71929,41433,28979,1515,23678,13,116827,86045,29959,390,151,70239,24552,44690,992,77306,70120,1173,250,152,9,6667,87,55,0,169,104,39.1,26.8,2439,1867.4,1846,1317.5,1058.9,1044.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,3,2,5,0
260,SK telecom T1,Red,FALSE,130,2340,FALSE,FALSE,5,13,10,1119588,402203,540334,177047,42409,21152,20262,993,26978,11,128653,23999,11023,385,87,94915,45505,47891,1515,65092,63025,1171,243,185,20,3194,82,45,0,204,57,37.5,26,2252.6,1883.6,1649.7,1238,1424,1518.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0
261,kt Rolster,Blue,TRUE,131,1580,FALSE,FALSE,10,2,23,826470,234779,382075,209611,42453,18028,19463,4958,14145,9,43067,57969,22811,239,51,55990,21048,34757,182,55370,47721,886,208,114,30,1303,72,26,0,110,28,35.9,28.1,2449.6,1933.1,2091.9,1364.3,2145.9,1345.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,2,1,2,1
262,KONGDOO MONSTER,Red,FALSE,131,1580,FALSE,FALSE,2,10,7,584679,230713,184164,169801,24989,16992,7318,674,24801,12,48027,2572,873,126,43,60078,20159,34329,5584,37706,37050,721,120,103,0,1427,63,24,0,74,29,29.7,25.2,2034,1865.2,1437.8,1197.7,2149.7,1799,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
263,KONGDOO MONSTER,Blue,FALSE,132,1902,FALSE,FALSE,5,17,16,856106,249292,276383,330427,42147,24127,16570,1448,10576,8,69194,8715,3685,216,98,75940,40601,33901,1435,46989,45085,871,111,90,0,3906,69,30,0,122,56,27.7,26.2,1881.5,1795.2,1493.7,1218.4,1952.5,1438.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
264,kt Rolster,Red,TRUE,132,1902,FALSE,FALSE,17,5,47,938107,330425,447466,160213,60573,39089,20045,1436,15299,9,70245,74869,24951,303,92,67519,26634,39436,1448,65617,60920,956,259,124,69,3111,79,54,0,172,43,32.8,28.1,2385.7,1902.9,2019.2,1331.4,1965.9,1337.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,1,4,1
265,KONGDOO MONSTER,Blue,FALSE,133,1778,FALSE,FALSE,6,9,19,894669,356463,209807,328396,29693,18740,10317,633,17317,9,73776,20985,299,247,95,64576,20424,39625,4523,46032,44175,885,155,111,1,2686,69,44,0,137,53,31.5,26.8,2136.6,1776.4,1570.7,1218.8,2021.5,1294.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0
266,KING-ZONE DragonX,Red,TRUE,133,1778,FALSE,FALSE,9,6,17,763708,211357,469873,82475,48274,18083,25664,4523,15347,9,48904,53553,23625,308,50,60978,21520,38821,631,60257,53341,968,232,132,35,1645,76,34,0,156,61,35.4,28,2196.1,1912,1937,1343.8,2030.4,1458.2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,9,1,1,2,1
267,KING-ZONE DragonX,Blue,TRUE,134,2718,FALSE,FALSE,8,8,12,1702353,579551,899678,223118,113100,42376,63132,7590,50309,16,161347,108475,25528,524,131,131749,38063,93145,538,91394,82320,1465,374,201,78,3890,88,60,0,250,108,34,26.4,2318.3,1851.8,1701.7,1291.8,1628,1797.8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,11,2,2,5,1
268,KONGDOO MONSTER,Red,FALSE,134,2718,FALSE,FALSE,8,8,21,1322996,660178,470169,192648,89207,33636,55030,538,43368,11,192460,10757,4830,428,122,139992,44345,88053,7590,74391,71225,1438,187,154,1,12047,87,78,0,205,120,36.2,24.4,2191.5,1774.8,1748.7,1242.3,1297.3,1907.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0
269,ROX Tigers,Blue,TRUE,135,1779,FALSE,FALSE,7,2,22,1090144,411525,321944,356672,56420,30714,22490,3212,18694,12,64429,68929,23053,288,115,54765,15802,37763,1197,57180,51175,952,218,127,19,3997,75,35,0,150,61,37.9,29.5,2351.7,1953.8,1803.9,1353.4,1654.5,1249,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,1,1,3,1
270,bbq OLIVERS,Red,FALSE,135,1779,FALSE,FALSE,2,7,6,872731,219073,327950,325700,25223,12784,12241,197,25763,9,64076,6202,3537,248,85,80421,34244,42962,3211,45517,43200,903,155,135,0,2108,68,36,0,150,46,36.6,28,2247.7,1892.9,1658.7,1247.2,2455.5,1946.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
271,bbq OLIVERS,Blue,FALSE,136,2396,FALSE,FALSE,8,12,19,844523,436175,360869,47472,58335,36114,16961,5256,14672,8,124411,19696,7611,394,128,95822,41279,51077,3463,66078,63463,1216,219,163,6,4206,82,52,0,208,89,35.6,28.6,2269.6,1973.7,1740.8,1327.5,1253.2,1294.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,0,0,1
272,ROX Tigers,Red,TRUE,136,2396,FALSE,FALSE,12,8,36,1072192,401677,624217,46296,76676,39205,34005,3463,29737,13,120467,89005,23864,387,68,94746,39639,48233,6869,77534,70550,1103,292,181,42,2580,87,50,0,209,73,30.9,26.7,2175.3,1941.4,1685,1328.4,1361.3,1366.9,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,2,4,0
273,SK telecom T1,Blue,TRUE,137,2232,FALSE,FALSE,11,13,33,1208315,395591,455625,357093,68030,42640,23237,2150,35628,12,158397,75856,24561,372,139,118678,49904,67974,798,71048,67450,1074,283,147,65,3161,82,38,0,179,71,36.8,28.4,2290.5,1908.5,1819.1,1309.3,2078.2,1230.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,4,1,3,1
274,Jin Air GreenWings,Red,FALSE,137,2232,FALSE,FALSE,13,11,40,987399,578311,375735,33349,84567,46494,37273,798,23572,13,119423,10229,50,273,199,92384,44619,45613,2150,62409,60300,1162,173,126,8,6152,84,40,0,144,74,35.3,26.2,2232.4,1867.8,1584,1210.3,1773.3,1285.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0
275,Jin Air GreenWings,Blue,TRUE,138,3023,FALSE,FALSE,14,6,31,1602084,581774,846708,173599,101195,45882,54071,1239,40390,10,143635,69702,17559,578,120,112259,46509,58869,6876,93202,86158,1538,321,226,21,5478,89,77,0,291,145,38.9,27.8,2407.1,1984.7,1824.9,1392,1527.5,1217.5,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,9,1,2,1,1
276,SK telecom T1,Red,FALSE,138,3023,FALSE,FALSE,6,14,18,1700440,590332,737584,372519,78462,41301,30279,6878,31949,12,156874,66959,9862,552,130,134968,49381,84348,1239,87881,87766,1619,287,204,9,4173,87,59,0,279,134,39.1,28.7,2401.1,1912.2,1678.6,1281.2,1427.5,1272.4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,0,1,4,0
