,championId,pickTurn,name,gameNumber,isTiebreaker,isPlayoff,league
140,121,10,Kha'Zix,14,FALSE,FALSE,LCK
141,96,1,Kog'Maw,15,FALSE,FALSE,LCK
142,429,2,Kalista,15,FALSE,FALSE,LCK
143,268,3,Azir,15,FALSE,FALSE,LCK
144,81,4,Ezreal,15,FALSE,FALSE,LCK
145,113,5,Sejuani,15,FALSE,FALSE,LCK
146,13,6,Ryze,15,FALSE,FALSE,LCK
147,121,7,Kha'Zix,15,FALSE,FALSE,LCK
148,98,8,Shen,15,FALSE,FALSE,LCK
149,154,9,Zac,15,FALSE,FALSE,LCK
150,201,10,Braum,15,FALSE,FALSE,LCK
151,96,1,Kog'Maw,16,FALSE,FALSE,LCK
152,41,2,Gangplank,16,FALSE,FALSE,LCK
153,113,3,Sejuani,16,FALSE,FALSE,LCK
154,429,4,Kalista,16,FALSE,FALSE,LCK
155,223,5,Tahm Kench,16,FALSE,FALSE,LCK
156,81,6,Ezreal,16,FALSE,FALSE,LCK
157,154,7,Zac,16,FALSE,FALSE,LCK
158,40,8,Janna,16,FALSE,FALSE,LCK
159,201,9,Braum,16,FALSE,FALSE,LCK
160,98,10,Shen,16,FALSE,FALSE,LCK
161,41,1,Gangplank,17,FALSE,FALSE,LCK
162,429,2,Kalista,17,FALSE,FALSE,LCK
163,154,3,Zac,17,FALSE,FALSE,LCK
164,81,4,Ezreal,17,FALSE,FALSE,LCK
165,150,5,Gnar,17,FALSE,FALSE,LCK
166,18,6,Tristana,17,FALSE,FALSE,LCK
167,40,7,Janna,17,FALSE,FALSE,LCK
168,163,8,Taliyah,17,FALSE,FALSE,LCK
169,201,9,Braum,17,FALSE,FALSE,LCK
170,13,10,Ryze,17,FALSE,FALSE,LCK
171,98,1,Shen,18,FALSE,FALSE,LCK
172,96,2,Kog'Maw,18,FALSE,FALSE,LCK
173,41,3,Gangplank,18,FALSE,FALSE,LCK
174,268,4,Azir,18,FALSE,FALSE,LCK
175,81,5,Ezreal,18,FALSE,FALSE,LCK
176,429,6,Kalista,18,FALSE,FALSE,LCK
177,69,7,Cassiopeia,18,FALSE,FALSE,LCK
178,110,8,Varus,18,FALSE,FALSE,LCK
179,164,9,Camille,18,FALSE,FALSE,LCK
180,102,10,Shyvana,18,FALSE,FALSE,LCK
181,96,1,Kog'Maw,19,FALSE,FALSE,LCK
182,41,2,Gangplank,19,FALSE,FALSE,LCK
183,268,3,Azir,19,FALSE,FALSE,LCK
184,81,4,Ezreal,19,FALSE,FALSE,LCK
185,429,5,Kalista,19,FALSE,FALSE,LCK
186,113,6,Sejuani,19,FALSE,FALSE,LCK
187,164,7,Camille,19,FALSE,FALSE,LCK
188,69,8,Cassiopeia,19,FALSE,FALSE,LCK
189,516,9,Ornn,19,FALSE,FALSE,LCK
190,76,10,Nidalee,19,FALSE,FALSE,LCK
191,13,1,Ryze,20,FALSE,FALSE,LCK
192,96,2,Kog'Maw,20,FALSE,FALSE,LCK
193,41,3,Gangplank,20,FALSE,FALSE,LCK
194,51,4,Caitlyn,20,FALSE,FALSE,LCK
195,113,5,Sejuani,20,FALSE,FALSE,LCK
196,201,6,Braum,20,FALSE,FALSE,LCK
197,164,7,Camille,20,FALSE,FALSE,LCK
198,142,8,Zoe,20,FALSE,FALSE,LCK
199,76,9,Nidalee,20,FALSE,FALSE,LCK
200,45,10,Veigar,20,FALSE,FALSE,LCK
201,76,1,Nidalee,21,FALSE,FALSE,LCK
202,429,2,Kalista,21,FALSE,FALSE,LCK
203,516,3,Ornn,21,FALSE,FALSE,LCK
204,41,4,Gangplank,21,FALSE,FALSE,LCK
205,113,5,Sejuani,21,FALSE,FALSE,LCK
206,154,6,Zac,21,FALSE,FALSE,LCK
207,126,7,Jayce,21,FALSE,FALSE,LCK
208,223,8,Tahm Kench,21,FALSE,FALSE,LCK
209,164,9,Camille,21,FALSE,FALSE,LCK
210,96,10,Kog'Maw,21,FALSE,FALSE,LCK
211,41,1,Gangplank,22,FALSE,FALSE,LCK
212,81,2,Ezreal,22,FALSE,FALSE,LCK
213,164,3,Camille,22,FALSE,FALSE,LCK
214,113,4,Sejuani,22,FALSE,FALSE,LCK
215,429,5,Kalista,22,FALSE,FALSE,LCK
216,96,6,Kog'Maw,22,FALSE,FALSE,LCK
217,18,7,Tristana,22,FALSE,FALSE,LCK
218,154,8,Zac,22,FALSE,FALSE,LCK
219,498,9,Xayah,22,FALSE,FALSE,LCK
220,59,10,Jarvan IV,22,FALSE,FALSE,LCK
221,113,1,Sejuani,23,FALSE,FALSE,LCK
222,13,2,Ryze,23,FALSE,FALSE,LCK
223,429,3,Kalista,23,FALSE,FALSE,LCK
224,268,4,Azir,23,FALSE,FALSE,LCK
225,41,5,Gangplank,23,FALSE,FALSE,LCK
226,142,6,Zoe,23,FALSE,FALSE,LCK
227,427,7,Ivern,23,FALSE,FALSE,LCK
228,69,8,Cassiopeia,23,FALSE,FALSE,LCK
229,59,9,Jarvan IV,23,FALSE,FALSE,LCK
230,163,10,Taliyah,23,FALSE,FALSE,LCK
231,142,1,Zoe,24,FALSE,FALSE,LCK
232,96,2,Kog'Maw,24,FALSE,FALSE,LCK
233,13,3,Ryze,24,FALSE,FALSE,LCK
234,429,4,Kalista,24,FALSE,FALSE,LCK
235,81,5,Ezreal,24,FALSE,FALSE,LCK
236,268,6,Azir,24,FALSE,FALSE,LCK
237,8,7,Vladimir,24,FALSE,FALSE,LCK
238,150,8,Gnar,24,FALSE,FALSE,LCK
239,516,9,Ornn,24,FALSE,FALSE,LCK
240,223,10,Tahm Kench,24,FALSE,FALSE,LCK
241,113,1,Sejuani,25,FALSE,FALSE,LCK
242,268,2,Azir,25,FALSE,FALSE,LCK
243,429,3,Kalista,25,FALSE,FALSE,LCK
244,96,4,Kog'Maw,25,FALSE,FALSE,LCK
245,42,5,Corki,25,FALSE,FALSE,LCK
246,90,6,Malzahar,25,FALSE,FALSE,LCK
247,150,7,Gnar,25,FALSE,FALSE,LCK
248,15,8,Sivir,25,FALSE,FALSE,LCK
249,13,9,Ryze,25,FALSE,FALSE,LCK
250,51,10,Caitlyn,25,FALSE,FALSE,LCK
251,110,1,Varus,26,FALSE,FALSE,LCK
252,429,2,Kalista,26,FALSE,FALSE,LCK
253,113,3,Sejuani,26,FALSE,FALSE,LCK
254,223,4,Tahm Kench,26,FALSE,FALSE,LCK
255,96,5,Kog'Maw,26,FALSE,FALSE,LCK
256,201,6,Braum,26,FALSE,FALSE,LCK
257,90,7,Malzahar,26,FALSE,FALSE,LCK
258,15,8,Sivir,26,FALSE,FALSE,LCK
259,142,9,Zoe,26,FALSE,FALSE,LCK
260,67,10,Vayne,26,FALSE,FALSE,LCK
261,223,1,Tahm Kench,27,FALSE,FALSE,LCK
262,110,2,Varus,27,FALSE,FALSE,LCK
263,12,3,Alistar,27,FALSE,FALSE,LCK
264,96,4,Kog'Maw,27,FALSE,FALSE,LCK
265,429,5,Kalista,27,FALSE,FALSE,LCK
266,15,6,Sivir,27,FALSE,FALSE,LCK
267,40,7,Janna,27,FALSE,FALSE,LCK
268,7,8,LeBlanc,27,FALSE,FALSE,LCK
269,90,9,Malzahar,27,FALSE,FALSE,LCK
270,268,10,Azir,27,FALSE,FALSE,LCK
271,13,1,Ryze,28,FALSE,FALSE,LCK
272,96,2,Kog'Maw,28,FALSE,FALSE,LCK
273,110,3,Varus,28,FALSE,FALSE,LCK
274,429,4,Kalista,28,FALSE,FALSE,LCK
275,15,5,Sivir,28,FALSE,FALSE,LCK
276,81,6,Ezreal,28,FALSE,FALSE,LCK
277,268,7,Azir,28,FALSE,FALSE,LCK
278,59,8,Jarvan IV,28,FALSE,FALSE,LCK
279,98,9,Shen,28,FALSE,FALSE,LCK
280,142,10,Zoe,28,FALSE,FALSE,LCK
281,13,1,Ryze,30,FALSE,FALSE,LCK
282,96,2,Kog'Maw,30,FALSE,FALSE,LCK
283,15,3,Sivir,30,FALSE,FALSE,LCK
284,113,4,Sejuani,30,FALSE,FALSE,LCK
285,142,5,Zoe,30,FALSE,FALSE,LCK
286,3,6,Galio,30,FALSE,FALSE,LCK
287,126,7,Jayce,30,FALSE,FALSE,LCK
288,90,8,Malzahar,30,FALSE,FALSE,LCK
289,121,9,Kha'Zix,30,FALSE,FALSE,LCK
290,101,10,Xerath,30,FALSE,FALSE,LCK
291,142,1,Zoe,31,FALSE,FALSE,LCK
292,113,2,Sejuani,31,FALSE,FALSE,LCK
293,13,3,Ryze,31,FALSE,FALSE,LCK
294,268,4,Azir,31,FALSE,FALSE,LCK
295,98,5,Shen,31,FALSE,FALSE,LCK
296,3,6,Galio,31,FALSE,FALSE,LCK
297,8,7,Vladimir,31,FALSE,FALSE,LCK
298,121,8,Kha'Zix,31,FALSE,FALSE,LCK
299,164,9,Camille,31,FALSE,FALSE,LCK
300,107,10,Rengar,31,FALSE,FALSE,LCK
301,3,1,Galio,32,FALSE,FALSE,LCK
302,142,2,Zoe,32,FALSE,FALSE,LCK
303,429,3,Kalista,32,FALSE,FALSE,LCK
304,13,4,Ryze,32,FALSE,FALSE,LCK
305,59,5,Jarvan IV,32,FALSE,FALSE,LCK
306,96,6,Kog'Maw,32,FALSE,FALSE,LCK
307,223,7,Tahm Kench,32,FALSE,FALSE,LCK
308,164,8,Camille,32,FALSE,FALSE,LCK
309,126,9,Jayce,32,FALSE,FALSE,LCK
310,201,10,Braum,32,FALSE,FALSE,LCK
311,142,1,Zoe,33,FALSE,FALSE,LCK
312,113,2,Sejuani,33,FALSE,FALSE,LCK
313,13,3,Ryze,33,FALSE,FALSE,LCK
314,268,4,Azir,33,FALSE,FALSE,LCK
315,90,5,Malzahar,33,FALSE,FALSE,LCK
316,3,6,Galio,33,FALSE,FALSE,LCK
317,98,7,Shen,33,FALSE,FALSE,LCK
318,201,8,Braum,33,FALSE,FALSE,LCK
319,12,9,Alistar,33,FALSE,FALSE,LCK
320,44,10,Taric,33,FALSE,FALSE,LCK
321,164,1,Camille,34,FALSE,FALSE,LCK
322,113,2,Sejuani,34,FALSE,FALSE,LCK
323,96,3,Kog'Maw,34,FALSE,FALSE,LCK
324,13,4,Ryze,34,FALSE,FALSE,LCK
325,126,5,Jayce,34,FALSE,FALSE,LCK
326,90,6,Malzahar,34,FALSE,FALSE,LCK
327,154,7,Zac,34,FALSE,FALSE,LCK
328,121,8,Kha'Zix,34,FALSE,FALSE,LCK
329,59,9,Jarvan IV,34,FALSE,FALSE,LCK
330,102,10,Shyvana,34,FALSE,FALSE,LCK
331,90,1,Malzahar,35,FALSE,FALSE,LCK
332,429,2,Kalista,35,FALSE,FALSE,LCK
333,113,3,Sejuani,35,FALSE,FALSE,LCK
334,164,4,Camille,35,FALSE,FALSE,LCK
335,13,5,Ryze,35,FALSE,FALSE,LCK
336,96,6,Kog'Maw,35,FALSE,FALSE,LCK
337,44,7,Taric,35,FALSE,FALSE,LCK
338,154,8,Zac,35,FALSE,FALSE,LCK
339,268,9,Azir,35,FALSE,FALSE,LCK
340,107,10,Rengar,35,FALSE,FALSE,LCK
341,96,1,Kog'Maw,36,FALSE,FALSE,LCK
342,90,2,Malzahar,36,FALSE,FALSE,LCK
343,164,3,Camille,36,FALSE,FALSE,LCK
344,113,4,Sejuani,36,FALSE,FALSE,LCK
345,142,5,Zoe,36,FALSE,FALSE,LCK
346,13,6,Ryze,36,FALSE,FALSE,LCK
347,41,7,Gangplank,36,FALSE,FALSE,LCK
348,45,8,Veigar,36,FALSE,FALSE,LCK
349,126,9,Jayce,36,FALSE,FALSE,LCK
350,3,10,Galio,36,FALSE,FALSE,LCK
351,8,1,Vladimir,37,FALSE,FALSE,LCK
352,126,2,Jayce,37,FALSE,FALSE,LCK
353,15,3,Sivir,37,FALSE,FALSE,LCK
354,3,4,Galio,37,FALSE,FALSE,LCK
355,429,5,Kalista,37,FALSE,FALSE,LCK
356,268,6,Azir,37,FALSE,FALSE,LCK
357,150,7,Gnar,37,FALSE,FALSE,LCK
358,223,8,Tahm Kench,37,FALSE,FALSE,LCK
359,59,9,Jarvan IV,37,FALSE,FALSE,LCK
360,75,10,Nasus,37,FALSE,FALSE,LCK
361,126,1,Jayce,38,FALSE,FALSE,LCK
362,113,2,Sejuani,38,FALSE,FALSE,LCK
363,150,3,Gnar,38,FALSE,FALSE,LCK
364,8,4,Vladimir,38,FALSE,FALSE,LCK
365,121,5,Kha'Zix,38,FALSE,FALSE,LCK
366,41,6,Gangplank,38,FALSE,FALSE,LCK
367,12,7,Alistar,38,FALSE,FALSE,LCK
368,24,8,Jax,38,FALSE,FALSE,LCK
369,59,9,Jarvan IV,38,FALSE,FALSE,LCK
370,154,10,Zac,38,FALSE,FALSE,LCK
371,41,1,Gangplank,39,FALSE,FALSE,LCK
372,96,2,Kog'Maw,39,FALSE,FALSE,LCK
373,201,3,Braum,39,FALSE,FALSE,LCK
374,113,4,Sejuani,39,FALSE,FALSE,LCK
375,90,5,Malzahar,39,FALSE,FALSE,LCK
376,429,6,Kalista,39,FALSE,FALSE,LCK
377,12,7,Alistar,39,FALSE,FALSE,LCK
378,40,8,Janna,39,FALSE,FALSE,LCK
379,164,9,Camille,39,FALSE,FALSE,LCK
380,44,10,Taric,39,FALSE,FALSE,LCK
381,13,1,Ryze,40,FALSE,FALSE,LCK
382,41,2,Gangplank,40,FALSE,FALSE,LCK
383,268,3,Azir,40,FALSE,FALSE,LCK
384,113,4,Sejuani,40,FALSE,FALSE,LCK
385,96,5,Kog'Maw,40,FALSE,FALSE,LCK
386,90,6,Malzahar,40,FALSE,FALSE,LCK
387,121,7,Kha'Zix,40,FALSE,FALSE,LCK
388,223,8,Tahm Kench,40,FALSE,FALSE,LCK
389,154,9,Zac,40,FALSE,FALSE,LCK
390,44,10,Taric,40,FALSE,FALSE,LCK
391,8,1,Vladimir,41,FALSE,FALSE,LCK
392,113,2,Sejuani,41,FALSE,FALSE,LCK
393,98,3,Shen,41,FALSE,FALSE,LCK
394,96,4,Kog'Maw,41,FALSE,FALSE,LCK
395,429,5,Kalista,41,FALSE,FALSE,LCK
396,13,6,Ryze,41,FALSE,FALSE,LCK
397,40,7,Janna,41,FALSE,FALSE,LCK
398,3,8,Galio,41,FALSE,FALSE,LCK
399,223,9,Tahm Kench,41,FALSE,FALSE,LCK
400,44,10,Taric,41,FALSE,FALSE,LCK
401,96,1,Kog'Maw,42,FALSE,FALSE,LCK
402,13,2,Ryze,42,FALSE,FALSE,LCK
403,142,3,Zoe,42,FALSE,FALSE,LCK
404,113,4,Sejuani,42,FALSE,FALSE,LCK
405,268,5,Azir,42,FALSE,FALSE,LCK
406,24,6,Jax,42,FALSE,FALSE,LCK
407,44,7,Taric,42,FALSE,FALSE,LCK
408,164,8,Camille,42,FALSE,FALSE,LCK
409,223,9,Tahm Kench,42,FALSE,FALSE,LCK
410,126,10,Jayce,42,FALSE,FALSE,LCK
411,13,1,Ryze,43,FALSE,FALSE,LCK
412,3,2,Galio,43,FALSE,FALSE,LCK
413,268,3,Azir,43,FALSE,FALSE,LCK
414,96,4,Kog'Maw,43,FALSE,FALSE,LCK
415,90,5,Malzahar,43,FALSE,FALSE,LCK
416,59,6,Jarvan IV,43,FALSE,FALSE,LCK
417,164,7,Camille,43,FALSE,FALSE,LCK
418,201,8,Braum,43,FALSE,FALSE,LCK
419,126,9,Jayce,43,FALSE,FALSE,LCK
420,44,10,Taric,43,FALSE,FALSE,LCK
421,142,1,Zoe,44,FALSE,FALSE,LCK
422,113,2,Sejuani,44,FALSE,FALSE,LCK
423,150,3,Gnar,44,FALSE,FALSE,LCK
424,268,4,Azir,44,FALSE,FALSE,LCK
425,41,5,Gangplank,44,FALSE,FALSE,LCK
426,429,6,Kalista,44,FALSE,FALSE,LCK
427,164,7,Camille,44,FALSE,FALSE,LCK
428,121,8,Kha'Zix,44,FALSE,FALSE,LCK
429,44,9,Taric,44,FALSE,FALSE,LCK
430,76,10,Nidalee,44,FALSE,FALSE,LCK
431,113,1,Sejuani,45,FALSE,FALSE,LCK
432,81,2,Ezreal,45,FALSE,FALSE,LCK
433,8,3,Vladimir,45,FALSE,FALSE,LCK
434,142,4,Zoe,45,FALSE,FALSE,LCK
435,429,5,Kalista,45,FALSE,FALSE,LCK
436,3,6,Galio,45,FALSE,FALSE,LCK
437,24,7,Jax,45,FALSE,FALSE,LCK
438,164,8,Camille,45,FALSE,FALSE,LCK
439,59,9,Jarvan IV,45,FALSE,FALSE,LCK
440,126,10,Jayce,45,FALSE,FALSE,LCK
441,67,1,Vayne,46,FALSE,FALSE,LCK
442,3,2,Galio,46,FALSE,FALSE,LCK
443,13,3,Ryze,46,FALSE,FALSE,LCK
444,90,4,Malzahar,46,FALSE,FALSE,LCK
445,96,5,Kog'Maw,46,FALSE,FALSE,LCK
446,113,6,Sejuani,46,FALSE,FALSE,LCK
447,98,7,Shen,46,FALSE,FALSE,LCK
448,8,8,Vladimir,46,FALSE,FALSE,LCK
449,516,10,Ornn,46,FALSE,FALSE,LCK
450,NA,NA,NA,46,FALSE,FALSE,LCK
451,90,1,Malzahar,47,FALSE,FALSE,LCK
452,67,2,Vayne,47,FALSE,FALSE,LCK
453,3,3,Galio,47,FALSE,FALSE,LCK
454,96,4,Kog'Maw,47,FALSE,FALSE,LCK
455,81,5,Ezreal,47,FALSE,FALSE,LCK
456,429,6,Kalista,47,FALSE,FALSE,LCK
457,201,7,Braum,47,FALSE,FALSE,LCK
458,40,8,Janna,47,FALSE,FALSE,LCK
459,223,9,Tahm Kench,47,FALSE,FALSE,LCK
460,516,10,Ornn,47,FALSE,FALSE,LCK
461,8,1,Vladimir,48,FALSE,FALSE,LCK
462,41,2,Gangplank,48,FALSE,FALSE,LCK
463,13,3,Ryze,48,FALSE,FALSE,LCK
464,3,4,Galio,48,FALSE,FALSE,LCK
465,110,5,Varus,48,FALSE,FALSE,LCK
466,113,6,Sejuani,48,FALSE,FALSE,LCK
467,12,7,Alistar,48,FALSE,FALSE,LCK
468,164,8,Camille,48,FALSE,FALSE,LCK
469,223,9,Tahm Kench,48,FALSE,FALSE,LCK
470,516,10,Ornn,48,FALSE,FALSE,LCK
471,3,1,Galio,49,FALSE,FALSE,LCK
472,13,2,Ryze,49,FALSE,FALSE,LCK
473,41,3,Gangplank,49,FALSE,FALSE,LCK
474,268,4,Azir,49,FALSE,FALSE,LCK
475,14,5,Sion,49,FALSE,FALSE,LCK
476,81,6,Ezreal,49,FALSE,FALSE,LCK
477,201,7,Braum,49,FALSE,FALSE,LCK
478,90,8,Malzahar,49,FALSE,FALSE,LCK
479,98,9,Shen,49,FALSE,FALSE,LCK
480,223,10,Tahm Kench,49,FALSE,FALSE,LCK
481,150,1,Gnar,50,FALSE,FALSE,LCK
482,3,2,Galio,50,FALSE,FALSE,LCK
483,13,3,Ryze,50,FALSE,FALSE,LCK
484,41,4,Gangplank,50,FALSE,FALSE,LCK
485,96,5,Kog'Maw,50,FALSE,FALSE,LCK
486,8,6,Vladimir,50,FALSE,FALSE,LCK
487,90,7,Malzahar,50,FALSE,FALSE,LCK
488,81,8,Ezreal,50,FALSE,FALSE,LCK
489,420,9,Illaoi,50,FALSE,FALSE,LCK
490,429,10,Kalista,50,FALSE,FALSE,LCK
491,8,1,Vladimir,51,FALSE,FALSE,LCK
492,150,2,Gnar,51,FALSE,FALSE,LCK
493,3,3,Galio,51,FALSE,FALSE,LCK
494,13,4,Ryze,51,FALSE,FALSE,LCK
495,41,5,Gangplank,51,FALSE,FALSE,LCK
496,113,6,Sejuani,51,FALSE,FALSE,LCK
497,90,7,Malzahar,51,FALSE,FALSE,LCK
498,76,8,Nidalee,51,FALSE,FALSE,LCK
499,163,9,Taliyah,51,FALSE,FALSE,LCK
500,121,10,Kha'Zix,51,FALSE,FALSE,LCK
501,268,1,Azir,52,FALSE,FALSE,LCK
502,3,2,Galio,52,FALSE,FALSE,LCK
503,96,3,Kog'Maw,52,FALSE,FALSE,LCK
504,59,4,Jarvan IV,52,FALSE,FALSE,LCK
505,113,5,Sejuani,52,FALSE,FALSE,LCK
