,teamName,summonerName,wins,losses,teamRole,duration,kills,deaths,assists,KDA,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,creepsPerMinDeltas.10.20,creepsPerMinDeltas.0.10,xpPerMinDeltas.10.20,xpPerMinDeltas.0.10,goldPerMinDeltas.10.20,goldPerMinDeltas.0.10,damageTakenPerMinDeltas.10.20,damageTakenPerMinDeltas.0.10
45,J Team,JT Hana,0,5,BOTCARRY,2370.6,2.2,3.4,3.4,1.647058824,303474.4,59124.4,238053.6,6295.4,29519,5264,23478,776.2,3919.2,3.2,14495.4,15570.6,6278.8,53.8,24.8,16870,6566,8959.8,1343.4,16656.6,15952.2,2,0.4,380.6,30.6,22.8,2.4,658.6,15.8,5.2,0,20.8,18.6,0,0.2,0.2,0,0.2,10.96,8.5,437.4,325.96,410.86,281.02,243.62,214.56
46,J Team,JT Hana,8,7,JUNGLE,2283.4,1.133333333,2.933333333,6.066666667,2.454545455,125507.1333,41375.06667,69686.93333,14444,5927.466667,2130.866667,3558.333333,237.6,10861.93333,2.333333333,28248.2,10573.66667,679.7333333,120.5333333,17,31799.13333,10410.93333,20407.06667,980.2666667,11031.93333,10627.86667,0.333333333,0,41,122.7333333,86.13333333,5.533333333,558.1333333,14.73333333,12.26666667,0,59.53333333,26.46666667,0.266666667,0.066666667,0.2,0,0.4,1.1,0.32,353.0133333,319.6,293.6933333,253.6066667,657.1,583.84
47,J Team,JT Hana,0,2,SUPPORT,2053,0,5,0,0,176907.5,6252.5,6844,163810,2487.5,1945,300.5,241,4721,4,25978.5,702.5,0,75,14,22005.5,9817.5,10847.5,1339.5,6952,6800,0,0,69,0,0,0,115.5,12,12,0,53.5,7,0,0,0,0,0,2.75,1.35,325.9,209.45,208.05,146.55,421,276.75
48,J Team,JT Lilv,14,14,BOTCARRY,2234.821429,3.285714286,1.892857143,3.857142857,3.773584906,281525.1071,66764.60714,208592.8214,6167.071429,21644.57143,5350,15523.53571,770.4285714,4420.428571,3.678571429,14096.89286,18732.35714,7093.071429,42.82142857,17.82142857,13589.92857,6790.821429,6441.714286,356.7142857,16302.17857,15196.71429,2.25,0.25,365.8214286,27.67857143,19.92857143,2.214285714,530,16.14285714,2.607142857,0,12.64285714,15.57142857,0.035714286,0.214285714,0.035714286,0.107142857,0.25,10.88214286,8.614285714,428.5214286,316.525,408.2464286,286.7535714,266.125,161.4035714
49,J Team,JT Rest,14,19,TOP,2255.393939,1.454545455,1.787878788,4.727272727,3.457627119,241050,54890.9697,173269.4242,12888.78788,18517.66667,7701.818182,9656.484848,1158.69697,6303.181818,1.515151515,34510.15152,5613.545455,2633.242424,35.12121212,33.78787879,27230.15152,11445.93939,14666.51515,1116.969697,14528.93939,14111.78788,0.727272727,0.151515152,309.3636364,11.84848485,7.272727273,1.484848485,1095.121212,17,2.484848485,0,22.03030303,3.848484848,0.060606061,0.090909091,0,0.090909091,0.272727273,9.639393939,7.933333333,539.1060606,460.6181818,384.6757576,282.4484848,605.630303,353.6727273
50,J Team,JT Ysera,14,17,SUPPORT,2268.451613,0.451612903,2.64516129,6.548387097,2.646341463,80042.51613,9676.483871,7558.483871,62806.6129,4849.193548,4043.677419,533.3225806,271.7096774,6526.612903,4.870967742,23162.58065,2422.258065,905.516129,77.77419355,26.06451613,18351.06452,9024.354839,8515,810.7419355,9572.483871,8903.225806,0.225806452,0,67.4516129,0.161290323,0.032258065,0,193.516129,14.19354839,14.61290323,0,49.70967742,10.19354839,0,0.032258065,0.258064516,0,0.322580645,2.093548387,1.45483871,301.5419355,279.4064516,232.3419355,161.4483871,377.8967742,200.2451613
51,Machi Esports,M17 3z,19,17,TOP,2355.75,1.75,1.805555556,3.694444444,3.015384615,286016.1667,74608.30556,180580.6389,30826.52778,19269.19444,8048.638889,9251.194444,1968.5,10833.72222,1.25,30845.05556,9427.944444,3478.972222,41.47222222,31.75,29394.63889,11134.27778,17099.77778,1159.722222,15891.83333,14559.52778,1.194444444,0.388888889,337.8055556,18.41666667,5.333333333,3.972222222,983.4166667,17.5,3.111111111,0,19.83333333,6.138888889,0.027777778,0.166666667,0.027777778,0.083333333,0.25,9.916666667,7.941666667,550.5083333,456.2694444,403.5861111,283.7055556,658.9277778,384.3555556
52,Machi Esports,M17 Apex,19,17,MID,2355.75,2.527777778,1.388888889,4.166666667,4.82,332993.5,229423.6389,16305.33333,87264.02778,20046.05556,18465.75,646.6388889,933.1111111,4691.277778,1.166666667,13434.36111,11386.08333,3146.333333,51.19444444,28.22222222,15685.88889,7839.944444,7467.694444,377.6388889,15707.72222,14633.08333,0.722222222,0.305555556,342.8333333,27.30555556,20.13888889,3.944444444,1915.361111,17.38888889,10.52777778,0,26.19444444,12.91666667,0.083333333,0.055555556,0.111111111,0.166666667,0.25,10.80833333,8.780555556,583.3555556,485.9,415.675,296.0027778,314.8583333,201.8944444
53,Machi Esports,M17 Deul,19,17,BOTCARRY,2355.75,3.888888889,1.555555556,3.361111111,4.660714286,306065.3889,70547.25,228461.9444,7055.388889,28009.13889,6807.055556,19822.08333,1379.194444,4420.277778,3.333333333,16502.33333,22536.75,7975.888889,51.22222222,16.05555556,14928.27778,5706.75,8849.833333,370.9444444,17366.16667,16055.77778,2.611111111,0.583333333,376.0277778,36.5,24.27777778,4.944444444,700.1944444,16.55555556,2.611111111,0,13.75,16.69444444,0.111111111,0.138888889,0.166666667,0.222222222,0.222222222,10.54722222,8.663888889,428.1166667,321.6222222,407.8055556,291.7583333,326.8861111,226.8361111
54,Machi Esports,M17 Dreamer,19,17,SUPPORT,2355.75,0.5,2.722222222,6.388888889,2.530612245,121289.1389,9475.777778,8097.416667,103714.9167,5773.194444,4631.833333,665.9722222,474.9444444,5280.805556,4.138888889,26626.22222,1518.416667,612.1388889,88.52777778,26.5,19461.16667,7859.888889,10709.77778,890.5555556,9893.333333,9045.277778,0.277777778,0,70.02777778,0.25,0.027777778,0,306.7777778,14.38888889,15.66666667,0,52.91666667,12.44444444,0,0.027777778,0.25,0,0.333333333,2.275,1.605555556,286.65,284.8861111,236.9166667,164.7138889,427.8944444,259.4666667
55,Machi Esports,M17 Move,16,12,JUNGLE,2437.214286,1.428571429,2.464285714,5.214285714,2.695652174,152212.8214,43565.60714,90340.89286,18305.32143,7771.142857,1736.285714,4762.357143,1271.571429,11492.46429,1.678571429,32659.71429,17669.96429,871.1785714,134.7142857,17.25,31668.42857,9807.071429,20768.75,1091.714286,12437.57143,11438.85714,0.642857143,0.107142857,56.89285714,136.3571429,88.39285714,9.785714286,716.2857143,15.35714286,13.64285714,0,63.46428571,34.39285714,0.142857143,0.071428571,0.142857143,0.035714286,0.285714286,1.203571429,0.432142857,369.7321429,337.7642857,305.5392857,263.6571429,687.1714286,586.55
56,Machi Esports,M17 Taizan,3,5,JUNGLE,2070.625,1.125,3.25,5.375,2,125627.25,58240.75,53982.25,13403.625,6120.25,3485.75,2365.25,268.75,16518.5,2.5,27735,8238.25,915.375,80.375,21.75,30841,10631.375,18477.75,1731,10004.375,9166.875,0.125,0,37.5,119.5,88.25,4.125,647.125,14.125,8.125,0,30.875,23.5,0.125,0.125,0.125,0,0.125,1.0375,0.4875,368.0375,327.6,287.725,265.1375,821.8875,620.5
57,Mad Team,MAD Benny,17,15,JUNGLE,2349.875,1.0625,2.34375,6.71875,3.32,145653.125,56328.5625,74605.65625,14718.03125,6789.28125,2609.1875,3269.28125,910.1875,10760.53125,1.375,35667.3125,12588.34375,853.96875,94.09375,20.71875,31463.4375,10122.5,20075.46875,1264.65625,11856.4375,10913.28125,0.28125,0,40.34375,139.71875,95.9375,6.25,759.46875,15.34375,15.3125,0,51.09375,18.875,0.09375,0.0625,0.1875,0,0.28125,1.0375,0.396875,369.3,339.225,305.403125,263.384375,637.065625,573.409375
58,Mad Team,MAD Breeze,18,24,BOTCARRY,2290.190476,3.476190476,1.761904762,3.523809524,3.972972973,291840.1905,49060.83333,235940.5714,6838.071429,26180.14286,5115.428571,20077.52381,986.7142857,4016.642857,3.428571429,12998.19048,20115.04762,6666.119048,52.30952381,24.21428571,14754.45238,6647.97619,7707.261905,398.547619,16675.64286,15825.09524,2.428571429,0.333333333,359.3333333,33.71428571,22.19047619,3.619047619,796.5238095,16.23809524,2.666666667,0,15.78571429,18.30952381,0.047619048,0.285714286,0.023809524,0.166666667,0.095238095,10.15238095,8.742857143,425.1428571,320.8738095,402.5404762,299.6261905,255.0452381,207.7190476
59,Mad Team,MAD K,18,24,SUPPORT,2290.190476,0.5,2.023809524,6.666666667,3.541176471,92525.47619,12542.07143,8145.285714,71837.02381,5265.428571,4458.97619,604.9047619,201.0238095,6155.5,4.428571429,20436.57143,2662,771.2619048,97.21428571,22.78571429,16402.7619,7451.047619,8219.380952,731.6666667,9731.047619,8967.261905,0.238095238,0.095238095,69.73809524,0.404761905,0.095238095,0.119047619,171.7619048,14.04761905,23.52380952,0,69.28571429,14.0952381,0.071428571,0,0.30952381,0,0.238095238,2.242857143,1.492857143,269.3333333,271.4261905,239.7119048,168.3,349.6357143,218.9666667
60,Mad Team,MAD Kongyue,1,9,JUNGLE,2099.2,1.7,2.8,4.3,2.142857143,141395.5,43082.6,85707,12604.8,6631.1,1753.7,4597,279.8,13800.5,2,23041.6,8295.8,437.1,98.3,33.5,26473.7,8959.8,16684.4,828.7,10512.1,10074,0,0,35.8,128.2,88.1,6.3,662.8,14.1,16.2,0,57.6,14.7,0.3,0,0.2,0,0.1,0.84,0.28,369.22,344.18,302.06,276.69,613.77,606.06
61,Mad Team,MAD Liang,18,24,TOP,2290.190476,2.119047619,2.166666667,3.523809524,2.604395604,233284.4286,57636.35714,153193.5,22453.90476,16738.45238,5869.809524,9187.214286,1680.785714,5925.809524,1.095238095,32673.54762,7860.904762,3487.285714,37.0952381,32.83333333,28190.7381,10522.02381,16180.83333,1486.97619,14612.28571,14004.71429,1.285714286,0.238095238,314.5,15.57142857,6.666666667,3.071428571,880.3809524,17.04761905,3.833333333,0,20.07142857,5.69047619,0.142857143,0.047619048,0.047619048,0.071428571,0.238095238,9.35952381,7.745238095,508.9309524,455.7190476,365.3571429,267.3595238,523.8642857,349.5857143
62,Mad Team,MAD Uniboy,18,24,MID,2290.190476,2.666666667,1.857142857,4.142857143,3.666666667,357338.8333,241006.9762,13724.59524,102606.4762,19038,18114.57143,455.4285714,467.3095238,3200.642857,1.357142857,11279.54762,12131.38095,2923.690476,46.47619048,18.76190476,13639.28571,6951.380952,6248.785714,438.3571429,15187.59524,13939.54762,0.80952381,0.142857143,322.8809524,35.28571429,27.33333333,2.714285714,477.3809524,17.28571429,7.547619048,0,23.28571429,10.83333333,0.119047619,0.047619048,0.095238095,0.071428571,0.119047619,10.15238095,8.797619048,549.8571429,482.0809524,399.8380952,296.6142857,291.0047619,185.4690476
63,Team Afro,AFR CaiPi,8,19,MID,2163.666667,2.62962963,2.185185185,3.814814815,2.949152542,325197.9259,215022.6296,13584.25926,96590.51852,18354.51852,17020.25926,926.8148148,406.7777778,5440.666667,1.518518519,14694.51852,8464.925926,2025.925926,47.96296296,20.14814815,16703.66667,8328.740741,7604.037037,770.1481481,14427.51852,13437.40741,0.777777778,0.185185185,326.4444444,20.66666667,17.2962963,0.962962963,708.3703704,16.77777778,8.740740741,0,23.22222222,13.11111111,0.148148148,0.074074074,0,0.111111111,0.111111111,10.27407407,8.781481481,552.3222222,472.4962963,415.1407407,296.437037,438.1333333,227.5037037
64,Team Afro,AFR CooN,3,6,MID,2370.888889,2,2.444444444,4.888888889,2.818181818,372885.5556,242660.1111,12117.33333,118107.1111,19956.33333,19291.77778,341.2222222,322.7777778,2614.444444,1.666666667,21687.33333,3958.222222,1671.777778,52,37,16516.22222,9177.444444,6963.888889,374.2222222,15296.77778,14516.11111,0.444444444,0,362.8888889,20.55555556,18.33333333,1.222222222,555.1111111,17.33333333,4.222222222,0,25.88888889,13.66666667,0.222222222,0,0.111111111,0,0.111111111,10.8,8.622222222,553.1555556,489.2555556,381.8222222,299.4222222,381.7,253.5111111
65,Team Afro,AFR Dalka,6,7,BOTCARRY,2346.230769,4.846153846,2.307692308,3.538461538,3.633333333,295567.2308,49598.92308,234620.4615,11346.92308,28836.61538,6079.615385,21347.07692,1409.384615,4300.230769,3.692307692,16614.92308,23327.53846,7206,50.07692308,19.69230769,14228.38462,6575.615385,7190,462.3076923,17300,15739.61538,2.153846154,0.307692308,375.5384615,29.84615385,17.38461538,3.307692308,573,16.38461538,1.692307692,0,12.92307692,17.61538462,0.230769231,0.076923077,0.230769231,0.230769231,0.153846154,10.49230769,8.7,424.2,314.3,393.8769231,302.6076923,274.5230769,168.9692308
66,Team Afro,AFR DalKa,5,18,BOTCARRY,2141.565217,2.608695652,2.52173913,3.565217391,2.448275862,246180.1304,51857.69565,182765.5217,11556.34783,22201.73913,4620.782609,16843.52174,736.6956522,3176.565217,2.695652174,11274.52174,13243.34783,5317.304348,40.2173913,15.91304348,14041.3913,6179.956522,7441.26087,419.3913043,14217.21739,13352.34783,1.434782609,0.173913043,319.4782609,19.34782609,13.91304348,1.782608696,362.3478261,15.26086957,2.52173913,0,13.26086957,13.60869565,0.173913043,0.130434783,0.086956522,0.086956522,0.086956522,9.473913043,8.182608696,395.7652174,317.0304348,384.9521739,285.1304348,358.3608696,220.1782609
67,Team Afro,AFR Epic,11,25,JUNGLE,2215.472222,1.777777778,2.555555556,5.444444444,2.826086957,137159.5833,36833.13889,85651.63889,14674.02778,7637.75,1678.25,5041.361111,917.4444444,10841.58333,1.472222222,24605.16667,7837.305556,730.4166667,102.3888889,18.86111111,27976.19444,9907.694444,17136.02778,931.7222222,10994.58333,10225.69444,0.25,0.027777778,39.55555556,124.3055556,96.63888889,5.361111111,689.3333333,14.72222222,17.72222222,0,66.27777778,16.72222222,0.194444444,0.055555556,0.083333333,0,0.138888889,1.097222222,0.35,393.3666667,336.1055556,312.7055556,260.2138889,683.1611111,615.8694444
68,Team Afro,AFR Ninuo,11,25,TOP,2215.472222,1.194444444,2.5,4.055555556,2.1,225654.0833,61120.22222,149479.2222,15053.86111,16295.86111,6478.111111,9137.444444,679.75,6473.722222,1.472222222,38623.30556,4920.472222,2192.027778,42.36111111,35.77777778,26716.83333,10653.55556,14783.88889,1278.694444,13652.33333,13217.52778,0.555555556,0.111111111,302.6111111,9.861111111,4.333333333,1,1325.194444,16.66666667,4.666666667,0,22.5,6.944444444,0,0.055555556,0.083333333,0,0.111111111,9.563888889,8.147222222,533.6472222,460.4638889,383.3666667,279.8138889,597.0583333,344.9222222
69,Team Afro,AFR Zest,11,25,SUPPORT,2215.472222,0.805555556,2.638888889,6.472222222,2.757894737,41583.63889,12327.47222,8227.083333,21028.16667,6690.027778,5322.361111,737.5833333,629.4166667,5881.083333,3.944444444,22880.19444,2110.333333,774.1111111,76.91666667,30.75,17598.72222,8098.305556,8722.777778,777,9041.75,8331.944444,0.305555556,0.055555556,57.66666667,0.777777778,0,0,263.8611111,13.61111111,16.72222222,0,51.38888889,11.63888889,0.111111111,0.055555556,0.166666667,0.027777778,0.194444444,1.9,1.372222222,291.8444444,288.5833333,240.525,172.475,365.9194444,221.3527778
