,teamName,teamId,win,gameNumber,duration,isTiebreaker,isPlayoff,kills,deaths,assists,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
165,G-Rex,Blue,TRUE,83,2399,FALSE,FALSE,9,6,15,997754,310545,570140,117063,69027,25115,37663,6247,46722,14,116273,66682,24939,393,108,118351,51874,65502,972,73158,61150,1133,200,132,25,6773,85,70,0,217,97,33.8,29.7,2105.9,1950.6,1653.7,1300.5,2406.1,1493.7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,4,2,3,0
166,Flash Wolves,Red,FALSE,83,2399,FALSE,FALSE,6,9,19,1178867,648205,343665,186990,84038,50332,32729,972,31960,13,93067,52979,8595,402,85,102915,31027,65638,6246,65035,60558,1167,242,151,26,2059,81,53,0,218,82,33.8,26.1,2137.1,1783.9,1797.3,1181.4,2146.4,1354.8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,0,0,2,1
167,Machi Esports,Blue,TRUE,84,2708,FALSE,FALSE,10,6,26,1468633,570201,515328,383097,87888,41433,37805,8647,38589,12,161958,126915,18075,435,196,118205,36029,80623,1548,83888,78400,1275,276,148,49,3254,86,60,0,208,97,30.7,30.6,2052.3,2008.7,1691.2,1326.8,2898.2,1593.3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11,4,3,3,1
168,Team Afro,Red,FALSE,84,2708,FALSE,FALSE,6,10,16,1158968,455044,495260,208662,67121,31064,34504,1549,37099,10,155999,19632,3489,332,176,116698,45023,63026,8645,67096,64850,1269,177,150,0,10120,84,67,0,204,85,31.2,28.4,2074.3,1887.7,1728.5,1205.1,2714.7,1485.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,0
169,Machi Esports,Blue,TRUE,85,3236,FALSE,FALSE,12,14,30,1667537,511641,1054488,101404,107119,45397,50096,11624,48848,10,183170,138904,18085,536,165,130250,41458,80938,7849,100465,97893,1489,333,178,54,13729,90,68,0,256,154,33.9,26.5,2239.8,1840.2,1959.1,1230.5,1968.8,1336.8,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,11,5,2,4,1
170,Team Afro,Red,FALSE,85,3236,FALSE,FALSE,14,12,31,1530022,650642,827612,51764,98333,37506,52973,7851,23380,13,171811,37893,10948,462,122,137243,49205,76410,11623,91699,88783,1575,213,150,28,6869,89,113,0,315,116,35.4,25,2318.2,1780,1693.4,1263.1,1986.3,1550.1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,0,2,1,0
171,Mad Team,Blue,TRUE,86,2161,FALSE,FALSE,14,6,41,1108255,482081,323676,302491,69914,42905,23736,3271,42164,11,116146,52618,22148,255,182,105717,47709,55848,2157,66794,57700,1066,217,155,17,2739,83,48,0,133,59,33.4,27.5,2005.5,1900.3,1564.9,1211,2244.4,1826.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8,1,1,2,0
172,Hong Kong Attitude,Red,FALSE,86,2161,FALSE,FALSE,6,14,15,987938,408365,388645,190924,77993,44646,31188,2157,24268,12,114995,53743,10706,313,149,99202,46398,49530,3270,62128,60200,1114,210,138,8,2727,79,54,0,145,53,35.7,30.7,2194.6,1953.3,1898.5,1361.3,1804.4,1134.9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,1,2,1
173,Mad Team,Blue,FALSE,87,2114,FALSE,FALSE,8,14,24,1031285,438575,291036,301670,56641,32697,19112,4828,31768,10,114384,26398,11574,227,161,105824,48116,57182,524,60949,58450,997,213,169,8,3034,80,50,0,127,51,33.8,26.3,2158.6,1842.9,1506.7,1211.8,1839.5,1801.7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,6,1,1,0,0
174,Hong Kong Attitude,Red,TRUE,87,2114,FALSE,FALSE,14,8,40,987216,384323,420153,182736,77703,44185,32991,524,18753,11,103842,58963,21586,327,133,87178,35228,47117,4827,65660,59550,1070,204,142,4,2628,80,48,0,147,62,38,27,2349.1,2002.7,1859,1360.1,1521.5,1292.8,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,9,1,0,4,1
175,Mad Team,Blue,FALSE,88,2652,FALSE,FALSE,4,4,10,1184609,383361,682346,118896,49496,23156,19049,7288,27891,12,113400,48352,13454,305,89,115216,54636,57567,3008,73605,68383,1356,261,189,13,3702,86,58,0,202,66,32.9,27.5,2057.7,1883.5,1519.6,1238.8,1991.9,1474.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,0,0,2,1
176,Hong Kong Attitude,Red,TRUE,88,2652,FALSE,FALSE,4,4,12,1295334,577083,545861,172385,80573,50509,27052,3009,15565,7,113141,85455,25167,437,108,79821,31238,41291,7287,78585,72325,1254,270,190,10,5162,88,55,0,183,99,32.1,29.2,2157.8,1954.6,1686.4,1350,1269.9,1062.9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,5,2,2,0
177,G-Rex,Blue,TRUE,89,1744,FALSE,FALSE,13,3,33,972302,344997,318120,309179,52002,27076,21221,3703,20487,10,66323,53887,23577,235,98,64976,28754,35724,494,57869,52620,880,200,126,30,2316,75,47,0,152,41,33.1,26.9,2340.5,1954.4,1877.1,1322.1,2020.5,1951.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,1,3,0
178,ahq e-Sports Club,Red,FALSE,89,1744,FALSE,FALSE,3,13,5,830266,319991,213291,296978,34283,24878,8907,495,15090,11,74279,29846,2994,216,99,68695,27818,37173,3700,45113,43910,884,152,98,11,3367,68,37,0,115,53,34,26,2079.8,1886.8,1636.7,1275.3,2156.1,1685.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,1,1
179,G-Rex,Blue,TRUE,90,1870,FALSE,FALSE,9,1,20,1040957,410472,405563,224918,45248,19194,24445,1604,18218,9,94683,68378,18638,276,77,56847,23393,32593,858,62458,55610,997,232,143,22,2779,79,50,0,160,57,35.4,25.8,2304.1,1949.1,1817.7,1401,1481.2,1899,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,1,1,3,1
180,ahq e-Sports Club,Red,FALSE,90,1870,FALSE,FALSE,1,9,1,955692,338742,283158,333789,33577,20254,12461,858,29907,11,70727,11535,697,211,106,77690,21639,54444,1603,47568,45295,978,169,141,0,2490,72,30,0,132,57,38.2,26,2403.8,1840.2,1638.4,1230.4,1942.2,2061.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0
181,Mad Team,Blue,TRUE,91,3485,FALSE,FALSE,13,16,37,2233247,842738,1051343,339160,129522,61090,62055,6371,40414,12,182057,92187,21401,405,138,153567,58531,81173,13860,106010,95025,1758,274,196,4,2157,90,83,0,234,109,32.9,26.7,2146.8,1867.4,1633.9,1261.5,2710.1,1628.7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,1,3,2,1
182,Flash Wolves,Red,FALSE,91,3485,FALSE,FALSE,16,13,36,1794112,589512,905616,298981,117458,52811,50781,13861,50564,10,220709,118781,22384,539,160,174413,65760,102276,6370,105612,108760,1655,357,187,78,6177,90,60,0,250,95,34.7,27.7,2381,1908.2,2032.5,1275.1,2637.2,1445.5,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,11,4,1,5,0
183,Mad Team,Blue,FALSE,92,1674,FALSE,FALSE,0,6,0,811044,234836,293159,283045,26752,12376,13542,830,17520,10,51616,3670,0,179,55,76994,28775,45866,2350,41431,38825,871,125,114,2,1432,65,37,0,105,54,35.1,27.8,2135.3,1862.5,1562.4,1208.6,2398.3,1677.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
184,Flash Wolves,Red,TRUE,92,1674,FALSE,FALSE,6,0,12,863524,251226,484100,128191,58320,26317,29647,2352,20367,8,44212,67646,26232,273,44,52076,15540,35702,830,57679,49383,910,217,122,24,2373,74,49,0,143,49,37.8,28.8,2241.1,2040.7,2013.9,1397.4,1634.7,1582.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,3,1
185,Mad Team,Blue,FALSE,93,1705,FALSE,FALSE,3,17,6,880151,331964,239421,308763,49740,24351,22838,2546,26064,13,94517,2802,724,211,108,93902,27917,59364,6615,44180,40150,871,126,110,0,3243,67,36,0,131,47,34.4,27.5,2296.5,1725.5,1665.2,1220.6,2970.3,1705.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
186,Flash Wolves,Red,TRUE,93,1705,FALSE,FALSE,17,3,35,846011,215774,468671,161558,71663,26400,38645,6616,27780,11,64835,68585,24979,243,78,78429,26572,49309,2544,61908,56608,850,198,104,27,7813,74,42,0,135,46,34.2,28.5,2272.2,1963.4,2049.1,1419.8,2674.1,1482.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,3,1
187,ahq e-Sports Club,Blue,TRUE,94,2223,FALSE,FALSE,11,5,21,1292614,615134,336792,340684,59175,34369,21245,3559,58529,10,102518,76958,24930,295,157,98873,36710,56767,5392,74006,63120,1218,232,151,27,3130,85,40,0,137,66,36.8,29.9,2264.4,1987,1900.8,1347.7,1993,2085.5,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,11,3,2,2,1
188,Mad Team,Red,FALSE,94,2223,FALSE,FALSE,5,11,13,924951,493642,338235,93066,59778,34071,22507,3194,18303,7,99537,19185,265,282,169,78576,36560,38537,3474,56526,54200,1040,182,141,0,3703,78,52,0,161,56,32.4,25.6,2231.7,1894.5,1590.8,1309.6,1453.7,1585.8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0
189,ahq e-Sports Club,Blue,FALSE,95,1647,FALSE,FALSE,1,12,2,695726,155482,359750,180490,28157,9341,16388,2426,13274,8,41749,18025,7210,201,56,59946,19413,39789,738,43373,41883,738,149,121,0,1433,64,40,0,120,51,29.1,26.5,2021.8,1856.4,1535.3,1311.4,1943.6,1820.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1
190,Mad Team,Red,TRUE,95,1647,FALSE,FALSE,12,1,20,699359,242372,351487,105497,40065,16652,22670,740,14160,10,47667,56426,22886,243,47,53750,13208,38113,2425,55820,50550,842,193,116,21,2808,70,55,0,143,58,35.9,27.9,2370.2,1886.2,2081.3,1432.2,1662,1484.4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,2,1,3,0
191,ahq e-Sports Club,Blue,FALSE,96,2866,FALSE,FALSE,18,17,51,1569620,654203,510261,405155,126194,61308,61796,3089,34113,11,206225,52237,10141,426,193,160384,75439,73233,11706,80975,77725,1336,231,175,17,3120,85,59,0,213,123,34.6,27.9,2159.6,1871.9,1646.1,1357.7,1976.1,1401.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5,0,0,2,0
192,Mad Team,Red,TRUE,96,2866,FALSE,FALSE,17,18,53,1131337,595736,476891,58704,132330,71180,49437,11708,40719,12,222726,107355,26753,437,228,155074,65690,86295,3089,87261,81050,1169,272,171,23,4661,87,79,0,252,103,33.3,25.8,2274.5,1825.1,1807,1261.1,2371.2,1696.2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,11,4,2,3,0
193,Team Afro,Blue,FALSE,97,1941,FALSE,FALSE,11,17,32,908767,298396,287581,322787,74170,33937,35291,4936,47636,14,138793,29299,5233,308,131,114701,45164,61672,7860,54855,50310,941,160,131,0,4547,72,40,0,162,61,33.6,27.5,2140.8,1839.8,1953,1257,2375.3,1596.8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,0,1,1
194,Hong Kong Attitude,Red,TRUE,97,1941,FALSE,FALSE,17,11,37,958775,372453,387480,198837,89867,42217,39642,8000,51978,13,110617,46896,16162,273,126,110295,37781,67434,5079,64468,57693,930,207,142,12,1961,79,38,0,144,68,34.4,26.1,2138.9,1920.7,1706.2,1347.2,2968.6,1845.9,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,7,1,1,2,0
195,Hong Kong Attitude,Blue,TRUE,98,1910,FALSE,FALSE,6,0,13,994307,386975,423229,184100,57388,31426,25147,813,18662,8,91132,76540,26840,266,86,56475,20728,34881,863,62140,55175,1025,247,150,32,2816,77,51,0,139,46,33.3,30.5,2175.1,1997.4,1945.6,1320.3,1695.9,1391.4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11,3,1,3,1
196,Team Afro,Red,FALSE,98,1910,FALSE,FALSE,0,6,0,1009044,388671,297186,323185,31455,17110,13480,863,18752,8,81139,9158,810,188,60,78497,33295,44389,812,46931,44535,959,145,113,0,1231,71,42,0,111,48,30.7,26.1,2044.8,1901.3,1454,1219.6,2075.7,1412.9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0
197,G-Rex,Blue,TRUE,99,1661,FALSE,FALSE,10,1,24,892637,254456,456013,182164,47003,18054,24372,4574,21129,9,60228,72610,29231,233,60,71068,27743,41953,1370,59859,52278,871,213,112,38,1469,74,40,0,133,42,33.2,26.6,2219.2,1949,1955.4,1408.5,2285.2,1883.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,2,1,3,1
198,Team Afro,Red,FALSE,99,1661,FALSE,FALSE,1,10,3,492287,303076,172900,16307,38110,23634,13104,1370,16378,7,67408,4892,1597,169,55,63514,19897,39040,4573,40054,38610,830,115,100,5,2909,64,28,0,106,42,34.2,26.9,2160.4,1815.3,1538.7,1194.1,1843.3,1741.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
199,G-Rex,Blue,TRUE,100,2130,FALSE,FALSE,21,12,59,1045821,457811,385889,202115,100531,46348,42184,11995,44373,14,151252,50505,18784,260,184,114117,25448,86688,1975,68123,64380,1036,201,151,14,4031,84,52,0,135,45,36.2,25,2274.3,1822.5,1602.1,1417.7,2221.7,2331.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7,1,1,2,0
200,Team Afro,Red,FALSE,100,2130,FALSE,FALSE,12,21,27,940176,186444,570061,183665,76644,22206,52461,1976,37501,12,166712,38251,8020,263,168,133242,52259,68984,11994,61093,59780,973,194,133,11,3575,77,53,0,154,38,34.3,23.7,2225.3,1850.4,1796.6,1349.2,2476.5,2064.1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,5,1,1,1,1
201,J Team,Blue,FALSE,101,2205,FALSE,FALSE,7,15,13,1096852,288961,610355,197532,59176,23274,32534,3365,26778,10,98509,40282,5239,243,85,99766,47571,50115,2074,61622,57768,1088,220,158,7,8206,79,32,0,139,43,32.5,28.1,2125.4,1922.8,1522.6,1367,2472.2,1622.6,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,1,1,1
202,Machi Esports,Red,TRUE,101,2205,FALSE,FALSE,15,7,33,1227188,619014,308606,299565,70118,44131,23910,2075,54115,8,105916,66713,21409,371,69,88656,26869,58418,3365,68253,59675,1187,170,127,7,1521,81,35,0,147,77,34,28,2256.4,1939.9,1822,1319.7,2334.8,1894.8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,7,1,0,3,0
203,J Team,Blue,FALSE,102,3353,FALSE,FALSE,12,7,22,2143669,643078,1435082,65505,83960,30906,47483,5566,52465,11,150790,83490,13317,402,114,142837,57228,78864,6737,101827,100293,1747,286,201,15,14794,90,46,0,180,105,33.6,23.3,2204.1,1767.3,1629.5,1301.9,2010.8,1853,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5,1,1,2,1
204,Machi Esports,Red,TRUE,102,3353,FALSE,FALSE,7,12,10,2019879,679259,901615,439002,88191,51274,30175,6737,25092,10,146597,136420,28024,524,209,112490,35395,71524,5566,100181,84613,1617,318,182,46,5494,88,60,0,254,82,34.2,21.8,2159.3,1651.2,1623.9,1267.5,1494.7,1812.9,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,10,4,3,4,0
205,Team Afro,Blue,FALSE,103,1423,FALSE,FALSE,0,9,0,573033,185864,219942,167224,34697,17545,15262,1885,19074,7,52986,3633,438,148,88,60686,21898,37920,866,33404,29735,679,108,101,4,1781,59,20,0,83,22,34.2,28.1,2187.6,1903.4,1470.2,1223.3,2652.2,1640.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
206,Flash Wolves,Red,TRUE,103,1423,FALSE,FALSE,9,0,13,705169,239288,266897,198981,40358,19111,20379,866,17475,9,48557,58274,20299,155,71,59273,20912,36474,1884,49749,37750,808,157,93,13,1451,69,26,0,88,24,41.4,27,2505.9,1937.6,1986.4,1264.4,2340.9,1807,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,2,1,2,1
207,Team Afro,Blue,FALSE,104,1751,FALSE,FALSE,6,25,9,724040,268430,243401,212205,46162,20975,23392,1793,30791,11,88695,1459,588,196,86,95953,43591,49416,2944,44025,43445,804,125,101,0,3136,66,40,0,107,47,31.1,25.5,2027.3,1766.5,1589.5,1273.5,3180.9,1774.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
208,Flash Wolves,Red,TRUE,104,1751,FALSE,FALSE,25,6,51,707014,254262,423260,29491,79892,40788,36159,2944,31746,11,54654,62055,22826,236,109,79971,24477,53697,1793,63675,54958,825,203,115,35,8393,77,42,0,139,30,32.1,27,2442.2,1898.8,2123.4,1328.3,2815.2,1831.9,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,2,2,0
209,G-Rex,Blue,TRUE,105,2810,FALSE,FALSE,17,17,46,1517474,717026,585176,215270,136767,73457,53738,9568,69965,8,215785,85878,18032,413,353,193451,60137,123964,9345,86077,80500,1345,286,192,27,13347,88,66,0,233,86,34.8,27.4,2328.4,1881.4,1612.6,1259.9,3367.7,1674.1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,8,1,2,2,1
210,J Team,Red,FALSE,105,2810,FALSE,FALSE,17,18,34,1453748,462098,793289,198357,132474,52861,70261,9346,33856,14,225477,82453,27189,377,150,164310,76451,78288,9568,87363,82568,1366,254,163,27,2928,88,55,0,184,72,35.2,27.4,2444.1,1873.3,1837.1,1284.3,2846.2,1720.1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,11,3,1,3,0
211,G-Rex,Blue,TRUE,106,1946,FALSE,FALSE,16,6,43,1147942,532017,285411,330510,70104,40808,24070,5221,61232,15,113656,45316,16390,267,194,114538,44466,60628,9440,63814,54445,941,235,153,32,2640,80,54,0,137,50,32.8,27,2180.7,1845.3,1637.1,1216,2476.9,1844,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,10,2,1,1,0
212,J Team,Red,FALSE,106,1946,FALSE,FALSE,6,16,21,784769,254645,337399,192719,80495,40491,30779,9220,15920,10,99979,40917,5861,216,147,92102,43194,43887,5016,51115,48470,835,138,99,0,1904,72,40,0,109,35,33.1,23.7,2098.7,1838.9,1579.2,1175.3,1624.6,1277.2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,0,1,1,1
213,Machi Esports,Blue,TRUE,107,2900,FALSE,FALSE,17,8,38,1805315,336847,1070725,397738,135483,44917,63220,27339,26603,11,121543,128709,26685,436,131,116569,35782,79509,1276,89109,82668,1316,261,158,13,2514,87,68,0,167,85,31.1,27.2,2144,1882.9,1759.7,1231.7,2314.9,1254.5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,11,5,1,4,1
214,Mad Team,Red,FALSE,107,2900,FALSE,FALSE,8,17,13,1466128,527138,767280,171703,72257,30705,40053,1499,59083,11,132519,28659,4097,380,104,165737,48222,89946,27563,79656,75525,1373,262,206,6,3137,85,85,0,230,74,29.2,27.9,2121.7,1967.8,1744.8,1300.1,3186.3,1459.8,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,1,1,0
215,Mad Team,Blue,FALSE,108,2691,FALSE,FALSE,5,6,12,1204616,458683,625793,120139,79516,40076,38529,909,23536,13,139304,87880,14718,367,124,108237,33528,67435,7269,72903,71500,1273,225,168,5,2599,82,62,0,184,100,33.4,27.3,2018.8,1906.6,1779.1,1282,1508.6,1599.5,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,0,1,0,1
216,Machi Esports,Red,TRUE,108,2691,FALSE,FALSE,6,5,13,1102410,463364,574132,64910,73648,29357,37017,7270,35889,12,125418,82355,20880,426,134,117993,43254,73830,909,77084,67883,1247,283,196,17,2907,85,50,0,204,80,32.1,26.3,2170.8,1967.2,1715.2,1289.5,1776.5,1890.6,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,7,1,1,5,0
217,Hong Kong Attitude,Blue,FALSE,109,2057,FALSE,FALSE,3,11,6,927705,333716,406815,187171,53095,30974,19156,2961,15658,10,76799,36631,7590,291,106,69409,23009,41735,4662,56511,55610,982,221,147,7,5003,76,45,0,133,52,32.8,28,2159.9,2005.5,1669.4,1342.4,1819.7,1297.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,1,2,1
218,G-Rex,Red,TRUE,109,2057,FALSE,FALSE,11,3,32,1044556,376274,462339,205940,47915,20382,22869,4662,43124,12,73588,51258,23330,252,70,83917,35211,45742,2960,61875,56268,1103,204,160,12,2248,81,40,0,135,53,36.1,27.6,2375.4,1882.4,1660.8,1243.1,2291.6,1459.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7,1,0,1,0
219,Hong Kong Attitude,Blue,TRUE,110,1850,FALSE,FALSE,10,6,20,1023584,219975,418981,384622,62558,25244,23990,13321,19570,9,63327,67049,23100,263,92,79219,28663,49475,1078,57843,50158,947,223,132,19,2240,75,39,0,127,42,35.6,27.1,2296.7,1966.6,1784,1337.6,2094.5,1784.8,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,8,1,0,4,1
220,G-Rex,Red,FALSE,110,1850,FALSE,FALSE,6,10,14,900834,261662,331973,307196,48162,26226,20854,1078,19638,11,88866,23810,2602,197,108,89680,30327,46029,13319,48160,48350,862,153,131,0,3083,71,42,0,119,41,34.7,27,2278.5,1864.4,1550.1,1242.7,2330.9,1839.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,0
221,G-Rex,Blue,TRUE,111,2270,FALSE,FALSE,21,10,61,1293442,549861,425930,317648,100660,54211,42865,3581,55363,15,106723,75000,24188,317,128,119758,52791,63283,3681,73691,64370,1127,240,170,20,4121,87,53,0,163,65,36.5,26,2163.4,1928.4,1707.3,1300.2,1814.5,1970,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,8,1,1,2,1
222,Hong Kong Attitude,Red,FALSE,111,2270,FALSE,FALSE,10,21,23,1140429,470787,363130,306502,80731,48933,28545,3251,29640,11,142042,42125,6246,306,205,123628,56629,63416,3581,63997,61275,1083,223,152,0,6731,81,53,0,147,57,37.1,28.4,2346.8,1927,1805,1330.3,1545.4,1461.7,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0,1,2,0
223,Machi Esports,Blue,FALSE,112,2749,FALSE,FALSE,14,18,40,1400693,456561,712841,231289,104051,55086,38425,10536,37300,11,111865,56446,7405,362,143,148390,79964,65067,3358,77392,79068,1306,226,168,6,9215,85,62,0,205,87,32,25.7,2226.8,1891.5,1756,1217.9,2783,1388.7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,0,1,1
224,ahq e-Sports Club,Red,TRUE,112,2749,FALSE,FALSE,18,14,38,1668676,777995,399255,491422,116536,76522,36654,3358,88034,15,124257,98789,26150,426,113,148380,61604,75238,11534,90046,79950,1352,285,170,29,2689,89,72,0,208,116,36,29.8,2306,1934.7,1882.6,1282.1,3030.3,1654,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,11,4,3,4,0
225,ahq e-Sports Club,Blue,FALSE,113,2675,FALSE,FALSE,5,12,11,1525671,556423,645543,323701,86562,43321,37555,5683,41367,10,132443,17954,11759,363,91,144652,66917,69071,8661,74212,73733,1339,214,167,12,2310,83,60,0,171,99,29.1,26.5,2179.4,1865.9,1605.1,1221.9,3411.9,1564.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0
226,Machi Esports,Red,TRUE,113,2675,FALSE,FALSE,12,5,18,1627894,653338,442430,532123,117655,64605,44385,8661,72946,10,114183,113809,24710,432,106,127305,48754,72863,5683,84447,76775,1274,252,136,45,3455,87,64,0,230,80,33,28.6,2294.9,1870.3,1839.7,1270.5,3210.9,1398.8,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,11,5,3,4,0
227,ahq e-Sports Club,Blue,FALSE,114,2490,FALSE,FALSE,3,14,7,1208820,349650,683585,175580,62056,25715,30308,6029,26681,12,110946,47050,5228,347,89,117317,39891,66109,11312,68907,66858,1325,248,189,6,2218,83,59,0,188,87,35,28.1,2143.6,1936,1524.7,1298.5,1891.4,1596.6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,0,1,0,1
228,Machi Esports,Red,TRUE,114,2490,FALSE,FALSE,14,3,26,1383555,533961,443458,406131,81779,36133,34329,11313,28642,12,113879,99722,39147,379,106,89663,27145,56484,6028,78127,68350,1267,227,142,8,4269,86,58,0,191,85,35.7,26.4,2199.6,1891.5,1706.5,1296.7,1621.9,1437.9,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,11,4,1,5,0
229,Hong Kong Attitude,Blue,FALSE,115,2150,FALSE,FALSE,6,10,13,880046,428718,235089,216234,57699,33815,14289,9593,43526,14,102102,37212,7653,329,95,88490,47091,37794,3601,58248,55500,1057,200,159,0,2308,77,50,0,166,91,33.6,25.7,2064.8,1976.9,1487.7,1300.8,1892.8,1598.4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,0,0,1,1
230,Flash Wolves,Red,TRUE,115,2150,FALSE,FALSE,10,6,27,944899,412320,331462,201112,61105,41759,15974,3369,39751,15,78153,50684,20613,322,107,92975,36425,47185,9361,65040,54900,1139,209,143,9,2113,82,38,0,185,63,35.3,28.1,2073.7,1889,1459.5,1336.1,1614.2,1657.4,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,7,1,1,2,0
231,Flash Wolves,Blue,TRUE,116,1986,FALSE,FALSE,18,8,49,971135,493016,284025,194088,83575,58247,20364,4956,38634,13,77430,71944,19011,319,130,106526,41906,60720,3896,66255,57650,993,192,122,19,1773,80,58,0,193,56,30.5,29.5,2057.3,1968.5,1708.1,1330.9,3130.6,1490.8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9,2,2,1,1
232,Hong Kong Attitude,Red,FALSE,116,1986,FALSE,FALSE,8,18,17,968142,300259,358338,309541,64955,35930,24349,4673,41992,15,88951,28453,10489,284,72,106747,61196,39814,5735,54045,52433,875,181,144,4,2522,72,44,0,151,60,33.8,25.2,2418,1871,1919.9,1262.3,2616.7,1619.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,0
