,championId,pickTurn,name,gameNumber,isTiebreaker,isPlayoff,league
92,41,2,Gangplank,10,FALSE,FALSE,NALCS
93,429,3,Kalista,10,FALSE,FALSE,NALCS
94,96,4,Kog'Maw,10,FALSE,FALSE,NALCS
95,142,5,Zoe,10,FALSE,FALSE,NALCS
96,98,6,Shen,10,FALSE,FALSE,NALCS
97,12,7,Alistar,10,FALSE,FALSE,NALCS
98,121,8,Kha'Zix,10,FALSE,FALSE,NALCS
99,107,9,Rengar,10,FALSE,FALSE,NALCS
100,28,10,Evelynn,10,FALSE,FALSE,NALCS
101,136,1,Aurelion Sol,11,FALSE,FALSE,NALCS
102,28,2,Evelynn,11,FALSE,FALSE,NALCS
103,429,3,Kalista,11,FALSE,FALSE,NALCS
104,142,4,Zoe,11,FALSE,FALSE,NALCS
105,107,5,Rengar,11,FALSE,FALSE,NALCS
106,516,6,Ornn,11,FALSE,FALSE,NALCS
107,59,7,Jarvan IV,11,FALSE,FALSE,NALCS
108,12,8,Alistar,11,FALSE,FALSE,NALCS
109,44,9,Taric,11,FALSE,FALSE,NALCS
110,150,10,Gnar,11,FALSE,FALSE,NALCS
111,61,1,Orianna,12,FALSE,FALSE,NALCS
112,142,2,Zoe,12,FALSE,FALSE,NALCS
113,429,3,Kalista,12,FALSE,FALSE,NALCS
114,223,4,Tahm Kench,12,FALSE,FALSE,NALCS
115,44,5,Taric,12,FALSE,FALSE,NALCS
116,13,6,Ryze,12,FALSE,FALSE,NALCS
117,154,7,Zac,12,FALSE,FALSE,NALCS
118,96,8,Kog'Maw,12,FALSE,FALSE,NALCS
119,59,9,Jarvan IV,12,FALSE,FALSE,NALCS
120,8,10,Vladimir,12,FALSE,FALSE,NALCS
121,268,1,Azir,13,FALSE,FALSE,NALCS
122,142,2,Zoe,13,FALSE,FALSE,NALCS
123,201,3,Braum,13,FALSE,FALSE,NALCS
124,223,4,Tahm Kench,13,FALSE,FALSE,NALCS
125,516,5,Ornn,13,FALSE,FALSE,NALCS
126,96,6,Kog'Maw,13,FALSE,FALSE,NALCS
127,18,7,Tristana,13,FALSE,FALSE,NALCS
128,98,8,Shen,13,FALSE,FALSE,NALCS
129,110,9,Varus,13,FALSE,FALSE,NALCS
130,154,10,Zac,13,FALSE,FALSE,NALCS
131,429,1,Kalista,14,FALSE,FALSE,NALCS
132,41,2,Gangplank,14,FALSE,FALSE,NALCS
133,223,3,Tahm Kench,14,FALSE,FALSE,NALCS
134,516,4,Ornn,14,FALSE,FALSE,NALCS
135,126,5,Jayce,14,FALSE,FALSE,NALCS
136,142,6,Zoe,14,FALSE,FALSE,NALCS
137,154,7,Zac,14,FALSE,FALSE,NALCS
138,44,8,Taric,14,FALSE,FALSE,NALCS
139,28,9,Evelynn,14,FALSE,FALSE,NALCS
140,25,10,Morgana,14,FALSE,FALSE,NALCS
141,41,1,Gangplank,15,FALSE,FALSE,NALCS
142,142,2,Zoe,15,FALSE,FALSE,NALCS
143,268,3,Azir,15,FALSE,FALSE,NALCS
144,90,4,Malzahar,15,FALSE,FALSE,NALCS
145,126,5,Jayce,15,FALSE,FALSE,NALCS
